Date,Time,Latitude,Longitude,Type,Depth,Depth Error,Depth Seismic Stations,Magnitude,Magnitude Type,Magnitude Error,Magnitude Seismic Stations,Azimuthal Gap,Horizontal Distance,Horizontal Error,Root Mean Square,ID,Source,Location Source,Magnitude Source,Status
2014-02-02,09:26:38,-32.9076,-177.8806,Earthquake,44.26,3.6,,6.5,MWW,,,22.0,3.651,,1.28,USC000MFM0,US,US,US,Reviewed
2014-02-03,03:08:46,38.2637,20.3897,Earthquake,5.0,1.6,,6.0,MWW,,,,,,1.26,USC000MFUH,US,ATH,US,Reviewed
2014-02-03,04:26:00,-4.8976,153.7404,Earthquake,109.0,4.6,,5.6,MWW,,,19.0,1.721,,1.02,USC000MFVH,US,US,US,Reviewed
2014-02-03,22:36:37,-7.1916,128.1716,Earthquake,7.05,2.7,,5.8,MWW,,,17.0,3.198,,1.39,USC000MGMA,US,US,US,Reviewed
2014-02-05,20:52:33,-61.3939,154.4542,Earthquake,10.0,1.7,,5.9,MWW,,,32.0,7.316,,0.99,USC000MIJ1,US,US,US,Reviewed
2014-02-05,22:53:05,-20.3954,169.2569,Earthquake,48.18,4.7,,5.5,MWB,0.075,17.0,58.0,2.778,,1.09,USC000MIQL,US,US,US,Reviewed
2014-02-06,05:47:02,-11.5493,166.4025,Earthquake,50.23,3.9,,5.5,MWB,0.048,41.0,34.0,3.951,,0.68,USC000MIYU,US,US,US,Reviewed
2014-02-07,08:40:14,-15.0691,167.3721,Earthquake,122.0,1.8,,6.5,MWW,,,20.0,0.409,,1.15,USC000MJYE,US,US,US,Reviewed
2014-02-08,19:50:36,-60.4256,-45.1914,Earthquake,23.93,3.0,,5.7,MWW,,,45.0,7.744,,0.85,USC000ML4S,US,US,US,Reviewed
2014-02-09,14:56:39,-5.9651,154.435,Earthquake,41.8,3.0,,6.0,MWW,,,15.0,2.867,,0.93,USC000MLK4,US,US,US,Reviewed
2014-02-10,18:06:18,-8.2076,124.5284,Earthquake,18.6,2.4,,5.5,MWB,0.052,35.0,40.0,1.559,,0.94,USC000MMB5,US,US,US,Reviewed
2014-02-12,09:19:49,35.9053,82.5864,Earthquake,10.0,1.7,,6.9,MWW,,,18.0,7.496,,0.83,USC000MNVJ,US,US,US,Reviewed
2014-02-12,09:24:43,35.8221,82.4667,Earthquake,10.0,1.8,,5.7,MB,0.067,83.0,29.0,9.192,,0.93,USC000MZ3I,US,US,US,Reviewed
2014-02-12,11:43:10,-22.354,-68.813,Earthquake,99.9,3.0,,5.6,MWW,,,,,,1.33,USC000MNZC,US,GUC,US,Reviewed
2014-02-12,19:22:53,-20.6254,169.8532,Earthquake,12.34,3.5,,5.6,MWW,,,34.0,3.209,,0.71,USC000MP97,US,US,US,Reviewed
2014-02-14,07:44:15,-22.9553,-114.3303,Earthquake,12.0,1.7,,5.6,MWW,,,35.0,14.562,,1.08,USC000MQD1,US,US,US,Reviewed
2014-02-17,05:55:59,18.5285,120.4305,Earthquake,20.23,2.9,,5.5,MWW,,,43.0,0.971,,0.93,USC000MRUF,US,US,US,Reviewed
2014-02-18,08:14:43,-34.7981,-179.4181,Earthquake,27.01,3.3,,5.6,MWC,,,57.0,3.316,,0.71,USC000MSJ8,US,US,GCMT,Reviewed
2014-02-18,09:27:13,14.6682,-58.9272,Earthquake,14.83,2.6,,6.5,MWW,,,30.0,1.635,,0.94,USC000MSKT,US,US,US,Reviewed
2014-02-18,10:12:16,-4.9229,153.7758,Earthquake,112.21,4.1,,5.8,MWC,,,13.0,1.763,,0.89,USC000MSLG,US,US,GCMT,Reviewed
2014-02-18,23:35:58,-14.1648,-75.5997,Earthquake,57.04,1.8,,5.9,MWW,,,18.0,2.479,,0.65,USC000MT6Q,US,US,US,Reviewed
2014-02-22,22:39:32,-60.2444,-47.2746,Earthquake,10.0,1.7,,5.5,MWB,0.103,9.0,54.0,8.351,,0.99,USC000MWTA,US,US,US,Reviewed
2014-02-24,23:26:55,4.1306,62.8765,Earthquake,4.0,1.8,,5.6,MWW,,,74.0,10.735,,1.31,USC000MXLS,US,US,US,Reviewed
2014-02-24,23:32:48,4.1326,62.6332,Earthquake,10.0,1.8,,5.6,MWB,0.08,15.0,65.0,11.296,,0.9,USC000MXN0,US,US,US,Reviewed
2014-02-24,23:47:06,4.0592,62.5996,Earthquake,10.0,1.4,,5.5,MWC,,,102.0,11.218,,1.26,USC000MXMH,US,US,GCMT,Reviewed
2014-02-24,23:59:46,4.2246,62.5227,Earthquake,10.0,1.5,,5.5,MWC,,,40.0,11.099,,0.92,USC000MXMU,US,US,GCMT,Reviewed
2014-02-26,21:13:40,53.6047,-171.821,Earthquake,265.0,1.8,,6.1,MWW,,,30.0,1.845,,1.15,USC000MYQQ,US,US,US,Reviewed
2014-03-02,09:37:55,12.5559,-87.6879,Earthquake,60.0,1.8,,6.2,MWW,,,38.0,0.436,,1.43,USB000MZEF,US,US,US,Reviewed
2014-03-02,19:38:56,-6.2859,154.8444,Earthquake,45.0,1.5,,5.8,MWW,,,16.0,3.384,,1.06,USB000MZLZ,US,US,US,Reviewed
2014-03-02,20:11:23,27.4312,127.3674,Earthquake,119.0,1.8,,6.5,MWW,,,17.0,1.001,,0.97,USB000MZMN,US,US,US,Reviewed
2014-03-02,22:17:14,14.1833,-93.1535,Earthquake,18.47,2.6,,6.0,MWW,,,62.0,1.121,,0.91,USB000MZQN,US,US,US,Reviewed
2014-03-04,10:51:16,-33.6046,-71.957,Earthquake,20.0,1.7,,5.7,MWW,,,41.0,1.007,,0.82,USB000N0MP,US,US,US,Reviewed
2014-03-05,09:56:58,-14.7378,169.8234,Earthquake,638.0,1.9,,6.3,MWW,,,19.0,7.967,,0.89,USB000N1EX,US,US,US,Reviewed
2014-03-05,17:34:20,-14.7947,167.2548,Earthquake,109.6,3.8,,5.6,MWB,0.058,29.0,35.0,7.278,,0.87,USB000N1MK,US,US,US,Reviewed
2014-03-05,22:27:06,-5.7523,154.1211,Earthquake,33.0,1.8,,5.6,MWW,,,17.0,2.491,,1.48,USC000N3QP,US,US,US,Reviewed
2014-03-07,10:04:53,-28.152,-176.6437,Earthquake,27.0,1.7,,5.7,MWW,,,44.0,1.568,,1.37,USC000N4RT,US,US,US,Reviewed
2014-03-09,20:29:53,1.6575,-79.3537,Earthquake,6.0,1.1,,5.6,MWW,,,62.0,1.674,,0.84,USC000N62J,US,US,US,Reviewed
2014-03-10,00:38:15,16.0414,-98.3358,Earthquake,8.41,3.1,,5.8,MWW,,,82.0,1.528,,0.7,USC000N65Q,US,US,US,Reviewed
2014-03-10,05:18:13,40.8287,-125.1338,Earthquake,16.6,1.9,,6.8,MW,,5.0,230.4,0.65577016,0.6,0.15,NC72182046,NC,NC,NC,Reviewed
2014-03-10,17:33:29,-5.4804,147.9554,Earthquake,260.0,1.6,,5.9,MWW,,,11.0,3.464,,0.88,USC000N6PX,US,US,US,Reviewed
2014-03-11,02:44:06,-60.8623,-19.9775,Earthquake,10.0,1.7,,6.4,MWW,,,48.0,10.949,,0.82,USC000N7BM,US,US,US,Reviewed
2014-03-11,22:03:10,-3.0856,148.5531,Earthquake,7.0,1.7,,6.1,MWW,,,17.0,1.574,,1.22,USC000N8EZ,US,US,US,Reviewed
2014-03-12,19:25:42,-23.5928,-175.0857,Earthquake,14.88,3.5,,5.6,MWW,,,77.0,8.664,,1.31,USC000N9H2,US,US,US,Reviewed
2014-03-13,17:06:51,33.6842,131.8249,Earthquake,79.0,1.8,,6.3,MWW,,,12.0,0.969,,1.28,USC000NABV,US,US,US,Reviewed
2014-03-13,19:11:35,41.9039,-126.8982,Earthquake,10.0,1.8,,5.5,MWW,,,63.0,2.013,,1.14,USC000NAH5,US,US,US,Reviewed
2014-03-14,13:38:06,7.7631,94.3128,Earthquake,10.0,1.7,,5.5,MWW,,,62.0,3.631,,0.95,USC000NB99,US,US,US,Reviewed
2014-03-14,20:32:10,-53.5105,25.2378,Earthquake,11.29,3.0,,5.5,MWB,0.098,10.0,33.0,18.459,,0.69,USC000NBSX,US,US,US,Reviewed
2014-03-15,08:59:22,-14.0848,-76.3113,Earthquake,20.0,1.7,,6.1,MWW,,,71.0,2.147,,1.04,USC000NCBL,US,US,US,Reviewed
2014-03-15,23:51:33,-5.5745,-80.9709,Earthquake,29.0,1.5,,6.3,MWW,,,48.0,2.993,,1.22,USC000ND0C,US,US,US,Reviewed
2014-03-16,21:16:30,-19.9807,-70.7022,Earthquake,20.0,1.2,,6.7,MWW,,,44.0,1.008,,0.83,USC000NDNJ,US,US,US,Reviewed
2014-03-17,05:11:35,-20.0168,-70.8837,Earthquake,21.0,1.7,,6.4,MWW,,,24.0,1.183,,1.09,USC000NDW9,US,US,US,Reviewed
2014-03-17,13:24:49,-53.1677,-32.3157,Earthquake,5.96,2.9,,5.8,MWB,0.078,16.0,24.0,2.719,,0.82,USC000NE4M,US,US,US,Reviewed
2014-03-18,21:26:45,-19.9262,-70.7961,Earthquake,3.32,2.5,,5.8,MWW,,,80.0,1.086,,1.2,USC000NG3T,US,US,US,Reviewed
2014-03-19,00:34:16,-5.298,152.9064,Earthquake,20.0,1.7,,5.8,MWW,,,16.0,1.325,,0.67,USC000NGBM,US,US,US,Reviewed
2014-03-19,12:19:26,24.109,122.2613,Earthquake,20.0,1.7,,5.8,MWW,,,14.0,0.612,,0.91,USC000NGTE,US,US,US,Reviewed
2014-03-19,16:00:23,-27.8839,-177.1289,Earthquake,30.73,3.0,,5.8,MWW,,,27.0,1.527,,0.81,USC000NGYA,US,US,US,Reviewed
2014-03-19,20:17:44,-60.731,-25.3287,Earthquake,10.0,1.6,,5.5,MWW,,,43.0,8.813,,1.1,USC000NHE7,US,US,US,Reviewed
2014-03-20,18:44:15,-5.251,152.7899,Earthquake,26.15,2.8,,5.6,MWW,,,13.0,1.223,,0.74,USC000NITP,US,US,US,Reviewed
2014-03-20,21:15:11,-5.1882,152.8343,Earthquake,27.0,1.8,,5.8,MWW,,,25.0,1.194,,0.78,USC000NJ7V,US,US,US,Reviewed
2014-03-21,13:41:09,7.7448,94.3342,Earthquake,21.54,3.3,,6.4,MWW,,,35.0,3.604,,1.14,USC000NJRQ,US,US,US,Reviewed
2014-03-21,14:11:14,7.5417,94.2698,Earthquake,10.0,1.7,,5.5,MB,0.061,95.0,37.0,3.515,,1.1,USC000NJSG,US,US,US,Reviewed
2014-03-22,12:59:59,-19.7625,-70.874,Earthquake,20.0,1.7,,6.2,MWW,,,82.0,0.726,,0.81,USC000NL0M,US,US,US,Reviewed
2014-03-22,13:29:58,-19.7163,-70.9515,Earthquake,17.0,1.7,,5.6,MWW,,,80.0,0.789,,1.43,USC000NL19,US,US,US,Reviewed
2014-03-23,04:31:02,-20.6741,-178.8113,Earthquake,606.87,4.2,,5.9,MWB,0.06,27.0,18.0,4.155,,0.76,USC000NLQ5,US,US,US,Reviewed
2014-03-23,18:20:02,-19.6899,-70.8538,Earthquake,21.0,1.8,,6.3,MWW,,,82.0,0.695,,0.85,USC000NM96,US,US,US,Reviewed
2014-03-24,11:26:39,-19.8239,-70.7651,Earthquake,22.0,1.7,,5.7,MWW,,,82.0,0.645,,0.7,USC000NMVQ,US,US,US,Reviewed
2014-03-24,11:40:43,-19.8288,-70.8824,Earthquake,15.19,2.9,,5.6,MWW,,,80.0,0.751,,0.63,USC000NMWM,US,US,US,Reviewed
2014-03-24,15:45:31,-19.5932,-70.8207,Earthquake,17.05,2.6,,5.7,MWW,,,80.0,0.657,,1.05,USC000NN3H,US,US,US,Reviewed
2014-03-26,03:29:36,-26.1692,179.2877,Earthquake,495.0,1.8,,6.3,MWW,,,22.0,3.933,,0.64,USC000NQNQ,US,US,US,Reviewed
2014-03-26,08:49:42,28.19,131.5108,Earthquake,10.0,1.7,,5.5,MWW,,,29.0,3.176,,0.71,USC000NQXT,US,US,US,Reviewed
2014-03-27,03:49:43,-12.0989,166.5894,Earthquake,98.0,1.8,,6.0,MWW,,,28.0,7.04,,0.73,USC000NSGK,US,US,US,Reviewed
2014-03-27,23:50:52,-29.1646,-68.7459,Earthquake,10.0,1.7,,5.7,MWW,,,24.0,1.717,,0.71,USC000NU2X,US,US,US,Reviewed
2014-03-28,14:36:08,11.6487,-86.5532,Earthquake,46.0,1.9,,5.6,MWW,,,58.0,1.387,,1.48,USC000NUMX,US,US,US,Reviewed
2014-03-28,14:37:13,-17.0544,-176.7788,Earthquake,10.0,1.7,,5.5,MWW,,,72.0,4.982,,1.42,USC000NUNK,US,US,US,Reviewed
2014-03-29,07:46:50,-0.848,-21.9196,Earthquake,12.0,1.3,,5.9,MWW,,,50.0,10.308,,0.82,USC000NVS8,US,US,US,Reviewed
2014-03-31,12:53:06,-19.511,-69.174,Earthquake,114.5,3.5,,5.6,MWW,,,,,,0.85,USC000NXI1,US,GUC,US,Reviewed
2014-03-31,13:40:58,-8.3029,146.9838,Earthquake,4.0,1.7,,5.6,MWW,,,18.0,1.108,,0.86,USC000NXIT,US,US,US,Reviewed
2014-04-01,23:46:47,-19.6097,-70.7691,Earthquake,25.0,1.8,,8.2,MWW,,,23.0,0.609,,0.66,USC000NZVD,US,US,US,Reviewed
2014-04-01,23:57:59,-19.8927,-70.9455,Earthquake,28.42,4.2,,6.9,MWW,,,119.0,0.828,,0.93,USC000NZWM,US,US,US,Reviewed
2014-04-01,23:59:58,-19.4928,-70.166,Earthquake,21.61,4.1,,5.8,MB,0.175,24.0,97.0,0.111,,0.74,USB000PMKL,US,US,US,Reviewed
2014-04-02,00:03:14,-19.7831,-70.719,Earthquake,20.72,1.2,,5.7,MB,0.059,141.0,52.0,0.591,,0.6,USC000NZX8,US,US,US,Reviewed
2014-04-02,00:04:51,-19.548,-70.7269,Earthquake,10.0,1.7,,5.6,MB,0.132,31.0,107.0,0.571,,1.04,USB000PMM0,US,US,US,Reviewed
2014-04-02,00:06:44,-19.7029,-70.9445,Earthquake,10.0,1.8,,5.6,MB,0.103,41.0,96.0,0.781,,0.8,USC000NZWG,US,US,US,Reviewed
2014-04-02,04:46:19,-20.0759,-70.8325,Earthquake,16.53,4.0,,5.5,MWR,0.052,35.0,129.0,0.82,,0.83,USC000P08T,US,US,US,Reviewed
2014-04-02,16:13:27,7.94,-82.34,Earthquake,25.0,1.7,,6.0,MWW,,,43.0,2.694,,0.95,USC000P11F,US,US,US,Reviewed
2014-04-02,23:22:48,39.1648,141.8049,Earthquake,58.06,3.8,,5.5,MWB,0.044,50.0,73.0,3.027,,0.99,USC000P20R,US,US,US,Reviewed
2014-04-03,01:58:31,-20.3113,-70.5756,Earthquake,24.07,2.7,,6.5,MWW,,,82.0,0.828,,0.62,USC000P26F,US,US,US,Reviewed
2014-04-03,02:43:13,-20.5709,-70.4931,Earthquake,22.4,3.4,,7.7,MWW,,,44.0,1.029,,0.82,USC000P27I,US,US,US,Reviewed
2014-04-03,02:56:05,-20.7468,-70.531,Earthquake,10.0,1.8,,5.5,MB,0.068,87.0,82.0,1.019,,0.91,USC000P27S,US,US,US,Reviewed
2014-04-03,03:11:14,-20.6403,-70.7332,Earthquake,10.0,1.7,,5.5,MB,0.035,296.0,82.0,1.185,,0.83,USC000P28L,US,US,US,Reviewed
2014-04-03,05:26:16,-20.7969,-70.5865,Earthquake,25.0,1.7,,6.4,MWW,,,35.0,1.056,,0.98,USC000P2CS,US,US,US,Reviewed
2014-04-03,09:30:25,-5.2416,102.2802,Earthquake,44.12,3.1,,5.7,MWB,0.061,26.0,38.0,1.104,,1.02,USC000P2LA,US,US,US,Reviewed
2014-04-04,01:37:51,-20.6426,-70.654,Earthquake,13.71,2.6,,6.3,MWW,,,43.0,1.153,,1.01,USC000P4A9,US,US,US,Reviewed
2014-04-04,11:40:32,-10.5365,161.7027,Earthquake,57.0,1.9,,6.0,MWW,,,20.0,2.044,,0.88,USC000P4TY,US,US,US,Reviewed
2014-04-04,20:08:07,37.2833,23.8711,Earthquake,107.0,1.8,,5.6,MWW,,,26.0,1.556,,0.84,USC000P5R9,US,US,US,Reviewed
2014-04-05,02:22:39,-32.7997,-71.5803,Earthquake,40.18,3.9,,5.6,MWB,0.059,28.0,65.0,0.506,,0.7,USC000P66R,US,US,US,Reviewed
2014-04-07,13:43:21,-20.1273,-70.8513,Earthquake,8.0,1.6,,5.7,MWW,,,29.0,0.864,,0.79,USC000P8US,US,US,US,Reviewed
2014-04-08,10:14:32,-20.5124,-70.9226,Earthquake,6.0,1.2,,5.6,MWW,,,95.0,0.783,,1.34,USC000PALW,US,US,US,Reviewed
2014-04-09,08:28:48,-49.854,-114.2804,Earthquake,10.0,1.8,,5.6,MWC,,8.0,49.0,26.425,,1.45,USB000QLLQ,US,US,GCMT,Reviewed
2014-04-10,22:27:08,-19.2441,-173.371,Earthquake,4.0,1.7,,5.8,MWB,0.049,40.0,45.0,5.52,,0.69,USC000PFD3,US,US,US,Reviewed
2014-04-10,23:27:46,12.4029,-86.3783,Earthquake,13.0,1.0,,6.1,MWW,,,31.0,1.254,,0.96,USD0003CQX,US,US,US,Reviewed
2014-04-11,00:01:45,-20.659,-70.6472,Earthquake,13.77,3.1,,6.2,MWW,,,44.0,0.489,,0.8,USC000PFGR,US,US,US,Reviewed
2014-04-11,07:07:23,-6.5858,155.0485,Earthquake,60.53,3.9,,7.1,MWW,,,21.0,3.729,,0.88,USC000PFT9,US,US,US,Reviewed
2014-04-11,08:16:46,-6.7878,154.9502,Earthquake,20.0,1.8,,6.5,MWW,,,16.0,3.787,,1.37,USC000PFUY,US,US,US,Reviewed
2014-04-11,12:55:18,-6.8795,154.9753,Earthquake,9.64,3.6,,5.7,MWC,,,18.0,3.868,,0.63,USC000PG0H,US,US,GCMT,Reviewed
2014-04-11,14:33:43,-6.7203,154.9626,Earthquake,20.07,2.9,,5.7,MWW,,,28.0,3.751,,1.01,USC000PG3S,US,US,US,Reviewed
2014-04-11,20:29:13,11.642,-85.8779,Earthquake,135.0,1.7,,6.6,MWW,,,20.0,0.761,,1.35,USC000PGSI,US,US,US,Reviewed
2014-04-12,05:24:23,-7.1033,155.238,Earthquake,20.0,1.8,,6.1,MWW,,,24.0,4.21,,1.07,USC000PHAJ,US,US,US,Reviewed
2014-04-12,15:59:28,-7.1799,155.0491,Earthquake,10.0,1.7,,5.8,MWW,,,37.0,4.13,,1.02,USC000PHMH,US,US,US,Reviewed
2014-04-12,20:14:39,-11.2701,162.1481,Earthquake,22.56,2.8,,7.6,MWW,,,13.0,2.828,,0.71,USC000PHX5,US,US,US,Reviewed
2014-04-12,20:24:47,-11.3677,162.237,Earthquake,31.69,3.5,,5.8,MB,0.043,203.0,20.0,2.957,,0.56,USC000PHYT,US,US,US,Reviewed
2014-04-13,10:05:39,-11.2753,161.9895,Earthquake,12.45,3.7,,5.6,MWC,,,45.0,2.714,,0.82,USC000PIMF,US,US,GCMT,Reviewed
2014-04-13,10:09:49,-11.2941,161.9782,Earthquake,4.0,1.8,,5.7,MWB,0.069,20.0,46.0,2.718,,0.93,USC000PIMJ,US,US,US,Reviewed
2014-04-13,12:11:30,-20.5664,-70.747,Earthquake,13.37,3.0,,5.5,MWW,,,82.0,0.611,,1.05,USC000PIPX,US,US,US,Reviewed
2014-04-13,12:36:19,-11.4633,162.0511,Earthquake,39.0,1.8,,7.4,MWW,,,17.0,2.885,,1.0,USC000PIQJ,US,US,US,Reviewed
2014-04-13,12:46:40,-11.4721,162.3912,Earthquake,10.0,1.7,,5.7,MB,0.048,164.0,22.0,3.14,,0.82,USC000PIQP,US,US,US,Reviewed
2014-04-13,13:12:18,-11.21,161.9284,Earthquake,10.0,1.7,,5.6,MB,0.038,253.0,21.0,2.626,,0.62,USC000PIS3,US,US,US,Reviewed
2014-04-13,13:25:00,-11.1284,162.052,Earthquake,10.0,1.7,,6.6,MWW,,,22.0,2.666,,0.84,USC000PISH,US,US,US,Reviewed
2014-04-14,06:29:48,-11.2397,161.8756,Earthquake,20.0,1.1,,5.8,MWB,0.068,21.0,38.0,2.608,,0.97,USC000PJM1,US,US,US,Reviewed
2014-04-14,07:40:41,-11.3052,161.8184,Earthquake,5.0,1.8,,5.6,MWB,0.066,22.0,44.0,2.613,,0.98,USC000PJP0,US,US,US,Reviewed
2014-04-15,03:57:01,-53.4967,8.722,Earthquake,11.18,3.1,,6.8,MWW,,,27.0,18.877,,0.74,USB000PKXL,US,US,US,Reviewed
2014-04-15,13:31:33,-36.0868,-101.2428,Earthquake,10.0,1.7,,5.6,MWB,0.075,17.0,56.0,11.28,,0.77,USB000PL8S,US,US,US,Reviewed
2014-04-17,04:38:18,4.5162,122.9351,Earthquake,572.92,4.7,,5.8,MWB,0.05,39.0,42.0,3.654,,0.81,USB000PNGZ,US,US,US,Reviewed
2014-04-17,13:10:05,-55.0442,-129.5313,Earthquake,10.43,3.3,,5.6,MWW,,,35.0,32.453,,0.99,USB000PPK1,US,US,US,Reviewed
2014-04-17,15:06:51,-62.8705,155.7431,Earthquake,20.56,1.9,,6.2,MWW,,,35.0,8.561,,1.04,USB000PNW2,US,US,US,Reviewed
2014-04-18,04:13:12,-11.1387,164.8139,Earthquake,10.0,1.7,,6.1,MWW,,,19.0,5.078,,0.78,USB000PPTC,US,US,US,Reviewed
2014-04-18,14:27:25,17.397,-100.9723,Earthquake,24.0,1.5,,7.2,MWW,,,46.0,2.25,,1.2,USB000PQ41,US,US,US,Reviewed
2014-04-18,18:44:18,67.7185,-162.6679,Earthquake,23.4,7.7,,5.6,ML,,,,,10.3,0.8,AK11232962,AK,AK,AK,Reviewed
2014-04-18,19:05:05,-62.7789,155.5194,Earthquake,9.59,2.3,,5.8,MWC,,,38.0,8.494,,1.0,USB000PQFE,US,US,GCMT,Reviewed
2014-04-19,01:04:04,-6.6558,155.0869,Earthquake,29.0,1.7,,6.6,MWW,,,11.0,3.803,,0.94,USB000PQWE,US,US,US,Reviewed
2014-04-19,13:28:01,-6.7547,155.0241,Earthquake,43.37,3.8,,7.5,MWW,,,16.0,3.82,,1.25,USB000PR89,US,US,US,Reviewed
2014-04-19,13:31:55,-7.0167,154.7155,Earthquake,35.0,2.0,,5.8,MB,0.083,53.0,87.0,18.578,,1.04,USB000QL65,US,US,US,Reviewed
2014-04-19,13:47:47,-6.9524,154.8133,Earthquake,35.0,1.9,,5.6,MB,0.058,109.0,31.0,5.65,,1.13,USB000PR8T,US,US,US,Reviewed
2014-04-19,20:54:42,-20.0283,-70.9196,Earthquake,10.0,1.7,,5.8,MWW,,,80.0,0.863,,0.92,USB000PRK0,US,US,US,Reviewed
2014-04-19,23:06:17,-6.9778,155.0116,Earthquake,40.63,1.4,,5.5,MWC,,,19.0,3.961,,0.99,USB000PRPS,US,US,GCMT,Reviewed
2014-04-20,00:15:58,-7.1646,155.3351,Earthquake,20.0,1.8,,6.2,MWW,,,16.0,4.322,,0.79,USB000PRQV,US,US,US,Reviewed
2014-04-20,01:54:12,-26.5546,-115.0222,Earthquake,10.0,1.7,,5.9,MWC,,,39.0,5.113,,0.89,USB000PRRU,US,US,GCMT,Reviewed
2014-04-20,04:17:32,-6.832,154.546,Earthquake,11.0,1.7,,5.8,MWW,,,49.0,3.536,,1.01,USB000PRTI,US,US,US,Reviewed
