Date,Time,Latitude,Longitude,Type,Depth,Depth Error,Depth Seismic Stations,Magnitude,Magnitude Type,Magnitude Error,Magnitude Seismic Stations,Azimuthal Gap,Horizontal Distance,Horizontal Error,Root Mean Square,ID,Source,Location Source,Magnitude Source,Status
2000-01-09,21:54:40,-18.823,174.37,Earthquake,33.0,,,6.5,MWB,,,,,,1.03,USP0009KZ2,US,US,US,Reviewed
2000-01-10,16:40:42,27.35,139.979,Earthquake,453.2,,,5.7,MWC,,,,,,0.92,USP0009M08,US,US,HRV,Reviewed
2000-01-13,20:07:14,-17.61,-178.742,Earthquake,535.0,,,6.2,MWC,,,,,,0.91,USP0009M3D,US,US,HRV,Reviewed
2000-01-14,18:44:44,-15.285,-173.525,Earthquake,33.0,,,5.5,MWC,,,,,,1.39,USP0009M4J,US,US,HRV,Reviewed
2000-01-14,22:09:05,25.591,101.164,Earthquake,33.0,,,5.5,MWC,,,,,,1.09,USP0009M4N,US,US,HRV,Reviewed
2000-01-14,23:37:08,25.607,101.063,Earthquake,33.0,,,5.9,MWC,,,,,,1.03,USP0009M4U,US,US,HRV,Reviewed
2000-01-15,02:04:01,-6.345,148.43,Earthquake,72.4,2.2,,5.8,MWC,,,,,,0.91,USP0009M4Z,US,US,HRV,Reviewed
2000-01-15,12:49:45,-21.216,-179.255,Earthquake,632.8,,,6.0,MWC,,,,,,1.0,USP0009M5W,US,US,HRV,Reviewed
2000-01-16,15:00:41,-30.238,-178.133,Earthquake,33.0,,,5.9,MWC,,,,,,0.91,USP0009M7W,US,US,HRV,Reviewed
2000-01-16,23:19:43,-11.656,166.317,Earthquake,39.5,,,5.7,MWC,,,,,,1.02,USP0009M8D,US,US,HRV,Reviewed
2000-01-17,00:04:01,-11.593,166.301,Earthquake,33.0,,,5.8,MWC,,,,,,1.08,USP0009M8G,US,US,HRV,Reviewed
2000-01-17,12:20:05,6.785,-71.971,Earthquake,33.0,,,5.6,MWC,,,,,,0.85,USP0009M91,US,US,HRV,Reviewed
2000-01-17,21:18:05,-14.512,-177.596,Earthquake,33.0,,,5.8,MWC,,,,,,0.84,USP0009M9Q,US,US,HRV,Reviewed
2000-01-18,01:31:36,-14.319,-177.675,Earthquake,33.0,,,5.5,MWC,,,,,,1.07,USP0009MA1,US,US,HRV,Reviewed
2000-01-19,07:09:34,36.372,70.379,Earthquake,206.9,,,6.0,MWB,,,,,,0.91,USP0009MBV,US,US,US,Reviewed
2000-01-20,00:59:24,-28.227,-176.563,Earthquake,33.0,,,5.8,MWB,,,,,,1.01,USP0009MCY,US,US,US,Reviewed
2000-01-20,05:54:34,-6.261,147.555,Earthquake,33.0,,,5.5,MWC,,,,,,1.07,USP0009MD6,US,US,HRV,Reviewed
2000-01-20,06:13:03,56.618,-161.869,Earthquake,220.8,,,5.8,MWB,,,,,,1.0,USP0009MD7,US,US,US,Reviewed
2000-01-20,09:41:47,43.649,-127.257,Earthquake,10.0,,,6.1,MWC,,,,,,1.01,USP0009MDH,US,US,HRV,Reviewed
2000-01-21,03:12:00,13.147,125.755,Earthquake,33.0,,,5.7,MWC,,,,,,1.23,USP0009MEJ,US,US,HRV,Reviewed
2000-01-21,05:04:11,-59.287,-17.224,Earthquake,10.0,,,5.8,MWC,,,,,,0.97,USP0009MEQ,US,US,HRV,Reviewed
2000-01-22,21:14:32,-17.657,66.857,Earthquake,10.0,,,5.5,MWC,,,,,,1.18,USP0009MHG,US,US,HRV,Reviewed
2000-01-23,06:08:25,-7.967,120.613,Earthquake,46.8,,,5.8,MWC,,,,,,1.18,USP0009MJB,US,US,HRV,Reviewed
2000-01-23,07:40:05,30.239,130.768,Earthquake,42.9,8.4,,5.5,MWC,,,,,,1.08,USP0009MJG,US,US,HRV,Reviewed
2000-01-23,08:03:01,-7.973,120.646,Earthquake,46.3,,,5.6,MWC,,,,,,1.32,USP0009MJJ,US,US,HRV,Reviewed
2000-01-23,08:42:24,57.527,-149.111,Earthquake,10.0,,,5.5,MWC,,,,,,0.79,USP0009MJQ,US,US,HRV,Reviewed
2000-01-23,09:57:02,-17.513,-176.731,Earthquake,33.0,,,5.8,MWC,,,,,,1.12,USP0009MJV,US,US,HRV,Reviewed
2000-01-23,22:14:47,-17.207,-177.226,Earthquake,33.0,,,5.5,MWC,,,,,,1.04,USP0009MKJ,US,US,HRV,Reviewed
2000-01-26,13:26:50,-17.272,-174.002,Earthquake,33.0,,,6.3,MWB,,,,,,1.06,USP0009MPS,US,US,US,Reviewed
2000-01-28,13:17:53,-7.485,122.678,Earthquake,574.9,,,5.5,MWC,,,,,,1.0,USP0009MSD,US,US,HRV,Reviewed
2000-01-28,14:21:07,43.046,146.837,Earthquake,61.1,,,6.8,MWC,,,,,,0.85,USP0009MSF,US,US,HRV,Reviewed
2000-01-28,16:39:24,26.076,124.496,Earthquake,193.9,,,6.0,MWC,,,,,,0.9,USP0009MSM,US,US,HRV,Reviewed
2000-01-28,22:42:26,-1.347,89.083,Earthquake,10.0,,,5.5,MWC,,,,,,0.99,USP0009MSZ,US,US,HRV,Reviewed
2000-01-28,22:57:52,-9.691,118.764,Earthquake,83.4,10.2,,5.6,MWC,,,,,,1.12,USP0009MT0,US,US,HRV,Reviewed
2000-02-03,10:24:59,65.015,-154.238,Earthquake,7.3,,,5.7,MWB,,,,,,,USP0009MZY,US,AEIC,US,Reviewed
2000-02-03,13:42:25,13.572,121.546,Earthquake,33.0,,,5.5,MWC,,,,,,0.96,USP0009N0B,US,US,HRV,Reviewed
2000-02-03,15:53:13,75.271,10.195,Earthquake,10.0,,,5.5,MWC,,,,,,0.76,USP0009N0D,US,US,HRV,Reviewed
2000-02-06,02:08:07,1.295,126.272,Earthquake,33.0,,,5.5,MWC,,,,,,1.15,USP0009N3N,US,US,HRV,Reviewed
2000-02-06,11:33:52,-5.844,150.876,Earthquake,33.0,,,6.6,MWC,,,,,,0.85,USP0009N4C,US,US,HRV,Reviewed
2000-02-10,04:03:35,0.931,126.242,Earthquake,50.3,5.6,,5.5,MWC,,,,,,1.11,USP0009N9A,US,US,HRV,Reviewed
2000-02-10,14:18:41,-27.585,65.728,Earthquake,10.0,,,5.6,MWC,,,,,,0.92,USP0009NA5,US,US,HRV,Reviewed
2000-02-12,10:39:55,-15.893,-174.803,Earthquake,226.6,,,5.9,MWC,,,,,,0.84,USP0009NCE,US,US,HRV,Reviewed
2000-02-12,16:29:20,-6.573,155.009,Earthquake,33.0,,,5.9,MWB,,,,,,1.02,USP0009NCU,US,US,US,Reviewed
2000-02-13,02:57:09,42.853,131.572,Earthquake,513.6,,,6.0,MWC,,,,,,0.8,USP0009ND9,US,US,HRV,Reviewed
2000-02-13,18:19:42,5.694,127.068,Earthquake,141.4,2.8,,5.7,MWB,,,,,,0.85,USP0009NE1,US,US,US,Reviewed
2000-02-15,02:05:01,17.675,145.401,Earthquake,521.5,,,5.9,MWB,,,,,,0.85,USP0009NG2,US,US,US,Reviewed
2000-02-16,22:35:21,-10.806,166.57,Earthquake,33.0,,,5.7,MWC,,,,,,0.94,USP0009NJB,US,US,HRV,Reviewed
2000-02-17,04:54:26,-10.905,166.687,Earthquake,33.0,,,5.9,MWC,,,,,,1.01,USP0009NJQ,US,US,HRV,Reviewed
2000-02-18,08:06:15,16.569,-46.584,Earthquake,10.0,,,5.6,MWC,,,,,,0.93,USP0009NMD,US,US,HRV,Reviewed
2000-02-20,08:27:22,8.854,-84.126,Earthquake,20.0,,,5.7,MWC,,,,,,,USP0009NQN,US,CASC,HRV,Reviewed
2000-02-21,00:36:22,-6.279,154.758,Earthquake,54.7,,,5.7,MWC,,,,,,0.97,USP0009NRX,US,US,HRV,Reviewed
2000-02-21,16:29:40,18.562,-107.074,Earthquake,33.0,,,5.7,MWC,,,,,,0.8,USP0009NST,US,US,HRV,Reviewed
2000-02-22,02:37:55,21.611,143.631,Earthquake,33.0,,,5.5,MWC,,,,,,0.97,USP0009NTR,US,US,HRV,Reviewed
2000-02-23,03:57:59,-5.322,154.16,Earthquake,99.4,,,5.6,MWC,,,,,,1.17,USP0009NV2,US,US,HRV,Reviewed
2000-02-23,19:20:26,17.387,-60.763,Earthquake,33.0,,,5.5,MWC,,,,,,0.83,USP0009NVM,US,US,HRV,Reviewed
2000-02-25,01:43:59,-19.528,173.818,Earthquake,33.0,,,7.1,MWC,,,,,,1.2,USP0009NXG,US,US,HRV,Reviewed
2000-02-25,13:54:12,-20.053,174.363,Earthquake,33.0,,,5.6,MWC,,,,,,1.08,USP0009NY8,US,US,HRV,Reviewed
2000-02-25,14:16:02,-19.826,174.195,Earthquake,33.0,,,5.5,MWC,,,,,,1.27,USP0009NYA,US,US,HRV,Reviewed
2000-02-26,08:11:48,13.795,144.782,Earthquake,132.2,,,6.2,MWB,,,,,,1.09,USP0009NZP,US,US,US,Reviewed
2000-02-26,18:24:39,9.406,-78.532,Earthquake,65.0,,,6.1,MWC,,,,,,1.08,USP0009P0A,US,US,HRV,Reviewed
2000-02-28,09:45:08,-21.762,-175.29,Earthquake,33.0,,,5.7,MWC,,,,,,0.98,USP0009P28,US,US,HRV,Reviewed
2000-02-28,22:15:20,-17.588,-178.984,Earthquake,538.0,,,6.0,MWC,,,,,,1.07,USP0009P2V,US,US,HRV,Reviewed
2000-02-29,04:35:04,-50.066,-114.201,Earthquake,10.0,,,6.0,MWC,,,,,,0.94,USP0009P3A,US,US,HRV,Reviewed
2000-02-29,22:44:58,-18.158,169.014,Earthquake,33.0,,,6.0,MWC,,,,,,1.19,USP0009P4D,US,US,HRV,Reviewed
2000-03-01,04:21:01,-19.005,-179.361,Earthquake,675.0,,,5.8,MWC,,,,,,0.92,USP0009P4H,US,US,HRV,Reviewed
2000-03-01,04:46:30,-19.103,-179.361,Earthquake,671.9,,,5.6,MWC,,,,,,0.88,USP0009P4J,US,US,HRV,Reviewed
2000-03-01,23:05:15,60.167,-145.887,Earthquake,20.0,,,5.5,MWB,,,,,,,USP0009P5G,US,AEIC,US,Reviewed
2000-03-03,22:09:14,-7.321,128.491,Earthquake,141.9,,,6.4,MWB,,,,,,0.91,USP0009P7Z,US,US,US,Reviewed
2000-03-03,22:22:41,-6.817,143.807,Earthquake,10.0,,,6.6,MWC,,,,,,1.07,USP0009P81,US,US,HRV,Reviewed
2000-03-04,02:24:22,-60.167,149.868,Earthquake,10.0,,,6.4,MWB,,,,,,1.15,USP0009P87,US,US,US,Reviewed
2000-03-04,14:09:50,-34.317,179.131,Earthquake,33.0,,,5.9,MWB,,,,,,1.34,USP0009P8Q,US,US,US,Reviewed
2000-03-05,23:57:03,-62.902,145.637,Earthquake,10.0,,,6.1,MWC,,,,,,1.06,USP0009PB6,US,US,HRV,Reviewed
2000-03-07,05:48:19,-49.162,164.669,Earthquake,10.0,,,5.5,MWC,,,,,,1.21,USP0009PCV,US,US,HRV,Reviewed
2000-03-09,04:15:00,-3.876,151.359,Earthquake,33.0,,,5.5,MWC,,,,,,1.13,USP0009PFD,US,US,HRV,Reviewed
2000-03-10,16:22:47,-8.701,106.379,Earthquake,33.0,,,5.5,MWB,,,,,,1.17,USP0009PHB,US,US,US,Reviewed
2000-03-10,21:32:13,4.738,96.007,Earthquake,33.0,,,5.5,MWC,,,,,,1.33,USP0009PHP,US,US,HRV,Reviewed
2000-03-12,22:21:30,14.975,-92.444,Earthquake,62.0,,,6.3,MWC,,,,,,0.87,USP0009PMV,US,US,HRV,Reviewed
2000-03-14,18:42:36,-61.707,161.272,Earthquake,10.0,,,5.7,MWC,,,,,,0.94,USP0009PQ2,US,US,HRV,Reviewed
2000-03-14,20:22:19,-61.77,160.816,Earthquake,10.0,,,5.6,MWC,,,,,,1.2,USP0009PQ5,US,US,HRV,Reviewed
2000-03-14,20:48:58,-61.826,160.116,Earthquake,10.0,,,5.6,MWC,,,,,,1.43,USP0009PQ7,US,US,HRV,Reviewed
2000-03-15,06:35:05,-44.396,-117.435,Earthquake,10.0,,,5.9,MWC,,,,,,0.91,USP0009PQT,US,US,HRV,Reviewed
2000-03-16,06:13:19,-42.556,-82.772,Earthquake,10.0,,,5.5,MWC,,,,,,1.04,USP0009PS2,US,US,HRV,Reviewed
2000-03-16,15:19:56,40.3886667,-125.2385,Earthquake,4.803,2.3,158.0,5.7,MW,,4.0,228.0,0.6946,1.5,0.29,NC21086915,NC,NC,NC,Reviewed
2000-03-17,11:51:18,-52.964,25.013,Earthquake,10.0,,,5.6,MWC,,,,,,1.07,USP0009PTU,US,US,HRV,Reviewed
2000-03-17,14:47:35,-41.076,44.239,Earthquake,10.0,,,5.5,MWC,,,,,,1.05,USP0009PU3,US,US,HRV,Reviewed
2000-03-18,23:22:53,-24.362,178.983,Earthquake,551.9,,,5.5,MWC,,,,,,0.91,USP0009PW1,US,US,HRV,Reviewed
2000-03-20,21:02:30,-6.212,147.587,Earthquake,95.5,5.2,,5.5,MWC,,,,,,1.07,USP0009PZ5,US,US,HRV,Reviewed
2000-03-21,05:26:08,3.155,128.034,Earthquake,102.7,,,5.9,MWC,,,,,,0.98,USP0009PZN,US,US,HRV,Reviewed
2000-03-22,07:02:28,-12.194,65.769,Earthquake,10.0,,,5.7,MWC,,,,,,1.29,USP0009Q0Z,US,US,HRV,Reviewed
2000-03-22,23:32:26,-14.558,167.273,Earthquake,168.7,,,5.5,MWC,,,,,,1.02,USP0009Q1Q,US,US,HRV,Reviewed
2000-03-24,04:23:46,27.551,-111.303,Earthquake,10.0,,,5.6,MWC,,,,,,1.35,USP0009Q39,US,US,HRV,Reviewed
2000-03-27,17:35:00,-16.193,-172.912,Earthquake,33.0,,,5.6,MWC,,,,,,1.05,USP0009Q9P,US,US,HRV,Reviewed
2000-03-28,11:00:23,22.338,143.73,Earthquake,126.5,,,7.6,MWC,,,,,,1.22,USP0009QB4,US,US,HRV,Reviewed
2000-03-29,07:13:53,-28.127,-176.309,Earthquake,10.0,,,5.8,MWC,,,,,,0.99,USP0009QDS,US,US,HRV,Reviewed
2000-04-01,12:10:50,-17.899,-178.645,Earthquake,608.1,4.0,,5.6,MWC,,,,,,0.67,USP0009QMH,US,US,HRV,Reviewed
2000-04-01,12:13:24,-17.756,-178.754,Earthquake,555.8,3.8,,5.7,MWB,,,,,,0.8,USP0009QMK,US,US,US,Reviewed
2000-04-02,05:57:24,-15.861,-174.137,Earthquake,104.9,,,5.6,MWC,,,,,,0.78,USP0009QP4,US,US,HRV,Reviewed
2000-04-03,08:55:00,0.267,122.051,Earthquake,187.0,,,5.5,MWB,,,,,,1.07,USP0009QRG,US,US,US,Reviewed
2000-04-03,15:20:02,4.082,125.61,Earthquake,150.0,,,6.2,MWC,,,,,,1.04,USP0009QS2,US,US,HRV,Reviewed
2000-04-05,04:36:59,34.22,25.69,Earthquake,38.0,,,5.5,MWC,,,,,,,USP0009QUE,US,ATH,HRV,Reviewed
2000-04-07,05:55:47,-7.206,129.193,Earthquake,153.2,5.7,,5.5,MWC,,,,,,1.19,USP0009QY1,US,US,HRV,Reviewed
2000-04-07,18:42:24,-18.271,-175.272,Earthquake,207.6,,,5.7,MWC,,,,,,0.76,USP0009QYX,US,US,HRV,Reviewed
2000-04-07,19:08:28,-18.045,65.517,Earthquake,10.0,,,6.3,MWC,,,,,,0.99,USP0009QYY,US,US,HRV,Reviewed
2000-04-08,15:28:23,1.091,120.151,Earthquake,33.0,,,5.6,MWC,,,,,,1.12,USP0009R0C,US,US,HRV,Reviewed
2000-04-11,06:41:26,-27.944,-178.386,Earthquake,201.2,,,5.8,MWC,,,,,,0.85,USP0009R4N,US,US,HRV,Reviewed
2000-04-11,20:57:00,-15.568,-173.333,Earthquake,54.5,,,5.7,MWC,,,,,,0.85,USP0009R5S,US,US,HRV,Reviewed
2000-04-13,20:54:14,10.301,126.523,Earthquake,33.0,,,5.9,MWC,,,,,,1.15,USP0009R89,US,US,HRV,Reviewed
2000-04-16,13:25:48,-18.702,-173.686,Earthquake,65.4,,,5.6,MWC,,,,,,0.89,USP0009RCH,US,US,HRV,Reviewed
2000-04-17,04:25:20,-22.169,-179.353,Earthquake,539.3,,,5.6,MWC,,,,,,0.88,USP0009RDR,US,US,HRV,Reviewed
2000-04-17,18:08:18,3.959,128.269,Earthquake,56.6,7.3,,5.5,MWC,,,,,,1.11,USP0009REF,US,US,HRV,Reviewed
2000-04-17,23:07:23,3.913,128.215,Earthquake,86.3,8.5,,5.5,MWC,,,,,,1.32,USP0009RF2,US,US,HRV,Reviewed
2000-04-18,00:12:06,-52.455,13.544,Earthquake,10.0,,,5.8,MWC,,,,,,1.02,USP0009RF5,US,US,HRV,Reviewed
2000-04-18,06:23:16,4.022,128.455,Earthquake,33.0,,,5.7,MWC,,,,,,1.13,USP0009RFN,US,US,HRV,Reviewed
2000-04-18,17:28:12,-20.664,-176.469,Earthquake,220.7,,,6.0,MWC,,,,,,0.91,USP0009RGG,US,US,HRV,Reviewed
2000-04-21,04:35:18,51.422,-178.137,Earthquake,33.0,,,6.0,MWC,,,,,,0.92,USP0009RMU,US,US,HRV,Reviewed
2000-04-21,11:06:16,35.667,135.486,Earthquake,346.5,,,5.5,MWC,,,,,,0.82,USP0009RN6,US,US,HRV,Reviewed
2000-04-21,12:23:11,37.842,29.328,Earthquake,33.0,,,5.5,MWC,,,,,,1.21,USP0009RND,US,US,HRV,Reviewed
2000-04-23,09:27:23,-28.307,-62.99,Earthquake,608.5,,,7.0,MWB,,,,,,0.89,USP0009RRC,US,US,US,Reviewed
2000-04-23,17:01:17,-28.384,-62.943,Earthquake,609.8,,,6.1,MWC,,,,,,0.91,USP0009RRZ,US,US,HRV,Reviewed
2000-04-23,17:10:48,-5.366,151.469,Earthquake,105.2,4.2,,5.6,MWC,,,,,,0.98,USP0009RS0,US,US,HRV,Reviewed
2000-04-23,20:36:53,-53.221,-118.008,Earthquake,10.0,,,5.6,MWC,,,,,,1.54,USP0009RS4,US,US,HRV,Reviewed
2000-04-26,12:55:04,40.178,143.236,Earthquake,33.0,,,5.6,MWC,,,,,,0.81,USP0009RWX,US,US,HRV,Reviewed
2000-04-26,14:54:08,-33.619,-179.012,Earthquake,33.0,,,5.5,MWC,,,,,,1.16,USP0009RX2,US,US,HRV,Reviewed
2000-04-29,19:52:22,-6.407,-77.057,Earthquake,124.6,,,5.7,MWC,,,,,,0.78,USP0009S2M,US,US,HRV,Reviewed
2000-04-30,10:13:03,51.011,-130.381,Earthquake,10.0,,,5.5,MWC,,,,,,1.22,USP0009S3W,US,US,HRV,Reviewed
2000-04-30,21:08:36,-3.986,146.556,Earthquake,10.0,,,5.9,MWC,,,,,,1.28,USP0009S4Y,US,US,HRV,Reviewed
2000-05-01,18:41:42,38.176,73.053,Earthquake,140.5,,,5.6,MWC,,,,,,0.83,USP0009S69,US,US,HRV,Reviewed
2000-05-02,09:58:34,-15.54,-177.521,Earthquake,400.6,,,5.5,MWC,,,,,,0.81,USP0009S7K,US,US,HRV,Reviewed
2000-05-02,15:03:37,17.439,147.516,Earthquake,55.0,,,6.0,MWC,,,,,,1.05,USP0009S7Z,US,US,HRV,Reviewed
2000-05-04,04:21:16,-1.105,123.573,Earthquake,26.0,,,7.6,MWC,,,,,,1.14,USP0009SBH,US,US,HRV,Reviewed
2000-05-04,14:24:25,51.438,-178.493,Earthquake,33.0,,,5.6,MWC,,,,,,0.9,USP0009SCQ,US,US,HRV,Reviewed
2000-05-04,20:36:32,-17.914,-178.522,Earthquake,515.8,,,6.5,MWC,,,,,,0.94,USP0009SD5,US,US,HRV,Reviewed
2000-05-04,23:24:38,17.513,147.629,Earthquake,33.0,,,5.5,MWC,,,,,,1.0,USP0009SDF,US,US,HRV,Reviewed
2000-05-05,05:24:27,-1.215,123.359,Earthquake,33.0,,,5.7,MWC,,,,,,1.29,USP0009SE9,US,US,HRV,Reviewed
2000-05-06,13:44:14,-11.295,165.432,Earthquake,12.0,,,6.3,MWC,,,,,,1.03,USP0009SG6,US,US,HRV,Reviewed
2000-05-07,08:47:40,-15.227,-173.614,Earthquake,33.0,,,5.7,MWC,,,,,,0.93,USP0009SJ3,US,US,HRV,Reviewed
2000-05-07,17:21:13,-2.54,122.551,Earthquake,31.3,4.2,,5.6,MWC,,,,,,1.15,USP0009SJY,US,US,HRV,Reviewed
2000-05-08,10:25:23,11.045,124.733,Earthquake,11.5,3.5,,5.6,MWC,,,,,,1.29,USP0009SMB,US,US,HRV,Reviewed
2000-05-08,10:28:25,-4.457,150.004,Earthquake,502.0,,,6.1,MWC,,,,,,0.74,USP0009SMD,US,US,HRV,Reviewed
2000-05-08,12:30:00,-0.846,97.996,Earthquake,33.0,,,5.7,MWB,,,,,,0.9,USP0009SMM,US,US,US,Reviewed
2000-05-08,13:54:58,11.045,124.771,Earthquake,10.0,,,5.5,MWC,,,,,,1.13,USP0009SMX,US,US,HRV,Reviewed
2000-05-08,21:35:43,-31.319,179.839,Earthquake,383.1,,,5.6,MWC,,,,,,0.96,USP0009SNN,US,US,HRV,Reviewed
2000-05-12,18:43:18,-23.548,-66.452,Earthquake,225.0,4.6,,7.2,MWC,,,,,,0.86,USP0009SUU,US,US,HRV,Reviewed
2000-05-12,23:10:30,35.975,70.657,Earthquake,107.7,,,6.3,MWC,,,,,,0.89,USP0009SV4,US,US,HRV,Reviewed
2000-05-14,10:47:43,-1.42,123.354,Earthquake,33.0,,,5.6,MWC,,,,,,1.08,USP0009SXP,US,US,HRV,Reviewed
2000-05-14,20:08:34,-4.296,123.164,Earthquake,33.0,,,6.3,MWC,,,,,,1.12,USP0009SYQ,US,US,HRV,Reviewed
2000-05-15,07:11:42,49.94,-130.33,Earthquake,10.0,,,5.5,MWC,,,,,,,USP0009SZT,US,PGC,HRV,Reviewed
2000-05-19,20:34:26,59.204,-153.139,Earthquake,79.5,,,5.9,MWB,,,,,,0.95,USP0009T6M,US,US,US,Reviewed
2000-05-20,09:49:16,-49.795,125.988,Earthquake,10.0,,,5.5,MWC,,,,,,1.3,USP0009T7G,US,US,HRV,Reviewed
2000-05-20,09:59:35,-23.775,179.956,Earthquake,547.6,,,5.6,MWC,,,,,,1.01,USP0009T7J,US,US,HRV,Reviewed
2000-05-21,19:58:47,71.19,-8.263,Earthquake,10.0,,,6.0,MWC,,,,,,0.95,USP0009T9N,US,US,HRV,Reviewed
2000-05-22,04:24:38,0.738,-25.862,Earthquake,10.0,,,5.9,MWC,,,,,,0.99,USP0009TAB,US,US,HRV,Reviewed
2000-05-22,13:15:09,-4.096,-81.096,Earthquake,33.0,,,5.8,MWC,,,,,,0.89,USP0009TB1,US,US,HRV,Reviewed
2000-05-24,05:40:38,36.042,22.012,Earthquake,33.0,,,5.7,MWC,,,,,,1.24,USP0009TDE,US,US,HRV,Reviewed
2000-05-26,00:30:05,11.359,139.245,Earthquake,33.0,,,6.0,MWC,,,,,,1.38,USP0009TG0,US,US,HRV,Reviewed
2000-05-26,01:28:23,38.922,20.64,Earthquake,0.0,,,5.6,MWC,,,,,,,USP0009TG5,US,THE,HRV,Reviewed
2000-05-30,06:39:00,-63.622,172.741,Earthquake,10.0,,,5.9,MWB,,,,,,1.04,USP0009TND,US,US,US,Reviewed
2000-06-02,11:13:49,44.513,-130.081,Earthquake,10.0,,304.0,6.2,MWC,,,,,,1.12,USP0009TTW,US,US,HRV,Reviewed
2000-06-03,03:54:46,51.923,158.932,Earthquake,76.3,,415.0,5.5,MWC,,,,,,0.9,USP0009TV3,US,US,HRV,Reviewed
2000-06-03,08:54:49,35.552,140.464,Earthquake,62.3,5.4,412.0,6.2,MWC,,,,,,0.89,USP0009TVJ,US,US,HRV,Reviewed
2000-06-04,16:28:26,-4.721,102.087,Earthquake,33.0,,379.0,7.9,MWC,,,,,,1.1,USP0009TXV,US,US,HRV,Reviewed
2000-06-04,16:39:46,-4.646,102.102,Earthquake,33.0,,147.0,6.7,MB,,42.0,,,,1.26,USP0009TXX,US,US,US,Reviewed
2000-06-04,17:52:16,28.723,65.383,Earthquake,33.0,,331.0,6.0,MB,,119.0,,,,1.23,USP0009TY9,US,US,US,Reviewed
2000-06-04,18:22:13,-15.577,-173.062,Earthquake,33.0,,113.0,5.5,MB,,20.0,,,,1.02,USP0009TYH,US,US,US,Reviewed
2000-06-05,03:00:27,-5.605,102.886,Earthquake,33.0,,262.0,5.8,MWC,,,,,,1.01,USP0009U0Q,US,US,HRV,Reviewed
2000-06-05,06:34:12,-4.909,102.656,Earthquake,33.0,,186.0,5.8,MWC,,,,,,1.09,USP0009U15,US,US,HRV,Reviewed
2000-06-05,23:55:43,-4.141,102.011,Earthquake,33.0,,229.0,5.5,MWC,,,,,,0.83,USP0009U37,US,US,HRV,Reviewed
2000-06-06,02:41:50,40.693,32.992,Earthquake,10.0,,418.0,6.0,MWC,,,,,,1.04,USP0009U3D,US,US,HRV,Reviewed
2000-06-06,09:58:07,-5.093,102.699,Earthquake,33.0,,383.0,6.2,MWC,,,,,,0.91,USP0009U42,US,US,HRV,Reviewed
