Date,Time,Latitude,Longitude,Type,Depth,Depth Error,Depth Seismic Stations,Magnitude,Magnitude Type,Magnitude Error,Magnitude Seismic Stations,Azimuthal Gap,Horizontal Distance,Horizontal Error,Root Mean Square,ID,Source,Location Source,Magnitude Source,Status
2015-02-05,04:40:51,5.222,-82.6217,Earthquake,3.95,3.3,,5.7,MWW,,,63.0,4.794,6.7,0.39,USC000TLUN,US,US,US,Reviewed
2015-02-08,15:09:09,-2.4318,119.3699,Earthquake,37.28,5.2,,5.6,MWB,0.063,24.0,34.0,2.593,6.3,0.67,USC000TN7F,US,US,US,Reviewed
2015-02-11,13:01:16,-23.5605,-66.7204,Earthquake,202.49,3.5,,5.5,MWW,,,25.0,2.227,7.6,0.91,USC000TNZ0,US,US,US,Reviewed
2015-02-11,18:57:22,-23.1125,-66.688,Earthquake,223.0,1.8,,6.7,MWW,,,16.0,2.11,7.1,1.02,USC000TP1S,US,US,US,Reviewed
2015-02-11,21:29:25,-65.5984,-179.601,Earthquake,10.0,1.8,,5.8,MWB,0.127,6.0,78.0,12.967,11.9,0.74,USB000TNDE,US,US,US,Reviewed
2015-02-12,15:51:00,19.3552,-105.7405,Earthquake,41.67,4.7,,5.5,MWB,0.075,17.0,92.0,1.356,6.8,1.12,USB000TNLK,US,US,US,Reviewed
2015-02-13,18:59:12,52.6487,-31.9016,Earthquake,16.68,1.4,,7.1,MWW,,,17.0,11.262,6.8,0.79,USB000TP5Q,US,US,US,Reviewed
2015-02-13,20:06:32,22.6374,121.427,Earthquake,30.0,3.1,,6.2,MWW,,,14.0,0.367,5.4,1.09,USB000TP6Y,US,US,US,Reviewed
2015-02-16,22:00:54,-55.52,-28.2591,Earthquake,13.0,1.7,,6.2,MWW,,,30.0,4.908,9.5,0.91,USB000TPUW,US,US,US,Reviewed
2015-02-16,23:06:28,39.8558,142.8808,Earthquake,23.0,1.8,,6.7,MWW,,,20.0,1.925,3.8,0.94,USB000TPVJ,US,US,US,Reviewed
2015-02-17,04:46:39,40.1095,141.8914,Earthquake,47.0,1.9,,5.5,MWB,0.059,28.0,40.0,1.149,5.5,0.43,USB000TPY8,US,US,US,Reviewed
2015-02-17,16:33:21,39.5696,143.5829,Earthquake,10.0,1.8,,5.5,MWW,,,58.0,2.464,6.6,0.61,USB000TQ2A,US,US,US,Reviewed
2015-02-18,00:48:29,8.3227,-103.159,Earthquake,5.0,1.8,,5.5,MWB,0.056,31.0,80.0,11.411,11.2,1.29,USB000TQ6V,US,US,US,Reviewed
2015-02-18,01:16:18,8.285,-103.0536,Earthquake,10.0,1.9,,5.5,MWC,,,104.0,10.204,11.9,1.28,USB000TQ7I,US,US,GCMT,Reviewed
2015-02-18,09:32:27,-10.7598,164.1216,Earthquake,10.0,1.7,,6.1,MWW,,,14.0,4.314,7.5,0.67,USB000TQ9F,US,US,US,Reviewed
2015-02-19,10:24:04,-53.4419,159.3522,Earthquake,10.0,1.7,,5.5,MWB,0.089,12.0,59.0,1.084,7.9,0.98,US10000DG7,US,US,US,Reviewed
2015-02-19,13:18:33,-16.4311,168.1483,Earthquake,10.0,1.7,,6.4,MWW,,,33.0,1.335,6.2,1.02,USC000TRF9,US,US,US,Reviewed
2015-02-20,04:25:23,39.8244,143.5871,Earthquake,10.0,1.7,,6.2,MWW,,,16.0,2.212,5.8,0.75,USC000TRSC,US,US,US,Reviewed
2015-02-21,10:13:53,39.8185,143.4861,Earthquake,7.0,1.7,,6.0,MWW,,,44.0,2.208,6.7,0.55,USC000TS49,US,US,US,Reviewed
2015-02-22,12:56:24,2.7299,-76.5012,Earthquake,149.0,1.9,,5.5,MWW,,,29.0,3.024,7.5,0.96,USC000TSA5,US,US,US,Reviewed
2015-02-22,14:23:13,18.6766,-106.848,Earthquake,5.0,1.8,,6.2,MWW,,,70.0,5.399,7.4,0.7,USC000TSAK,US,US,US,Reviewed
2015-02-24,02:28:54,39.6546,143.1982,Earthquake,20.0,1.8,,5.8,MWW,,,19.0,2.238,6.5,0.46,USC000TSKI,US,US,US,Reviewed
2015-02-25,01:31:42,6.0816,119.8398,Earthquake,9.0,1.6,,5.7,MWW,,,27.0,1.609,5.4,0.93,USC000TSZG,US,US,US,Reviewed
2015-02-25,07:01:01,31.0659,141.8201,Earthquake,9.0,1.7,,5.9,MWW,,,34.0,2.659,6.9,1.28,USC000TT0X,US,US,US,Reviewed
2015-02-27,13:45:05,-7.2968,122.5348,Earthquake,552.06,3.6,,7.0,MWW,,,12.0,1.362,7.1,1.12,USC000TTKD,US,US,US,Reviewed
2015-02-27,16:24:51,16.9041,145.8303,Earthquake,20.09,4.3,,5.7,MWW,,,40.0,0.571,6.0,0.86,USC000TTNW,US,US,US,Reviewed
2015-03-01,03:32:34,0.0241,124.4702,Earthquake,62.0,1.6,,5.6,MWB,0.048,42.0,18.0,2.001,5.9,1.03,USC000TU4Z,US,US,US,Reviewed
2015-03-01,08:30:03,13.4392,-90.9992,Earthquake,20.0,1.8,,5.5,MWW,,,63.0,1.272,5.8,0.96,USC000TU5Z,US,US,US,Reviewed
2015-03-02,02:50:48,-59.561,-150.6522,Earthquake,13.0,1.7,,5.5,MWB,0.08,15.0,70.0,30.578,15.0,0.97,USC000TUYV,US,US,US,Reviewed
2015-03-03,10:37:30,-0.7789,98.7161,Earthquake,28.0,1.7,,6.1,MWW,,,22.0,2.362,6.9,0.91,USC000TUMX,US,US,US,Reviewed
2015-03-06,08:22:19,-41.3157,80.6046,Earthquake,10.0,1.7,,6.0,MWW,,,26.0,4.225,8.4,0.9,USC000TVGW,US,US,US,Reviewed
2015-03-07,13:18:24,50.5075,-173.29,Earthquake,10.0,1.7,,5.6,MWW,,,67.0,1.789,6.2,1.04,USC000TWDD,US,US,US,Reviewed
2015-03-07,22:18:58,-6.5331,151.7342,Earthquake,22.0,1.8,,5.6,MWW,,,13.0,2.365,6.9,0.78,USC000TWG0,US,US,US,Reviewed
2015-03-09,02:48:46,6.5308,-82.6541,Earthquake,11.0,1.8,,5.8,MWW,,,61.0,2.318,7.0,1.23,USC000TWP2,US,US,US,Reviewed
2015-03-10,20:55:44,6.7757,-72.9875,Earthquake,155.0,1.7,,6.2,MWW,,,13.0,2.332,5.6,1.18,US10001LDX,US,US,US,Reviewed
2015-03-15,02:17:08,-22.2789,-176.3784,Earthquake,112.0,1.8,,5.5,MWB,0.046,46.0,40.0,6.828,9.6,0.76,US10001MGF,US,US,US,Reviewed
2015-03-15,04:47:20,18.7532,146.4233,Earthquake,46.0,1.8,,5.8,MWW,,,22.0,5.347,7.5,0.83,US10001MH6,US,US,US,Reviewed
2015-03-15,23:17:17,-0.5409,122.3067,Earthquake,31.0,2.9,,6.1,MWW,,,16.0,0.681,5.4,1.02,US10001MM0,US,US,US,Reviewed
2015-03-16,03:00:06,-4.0737,152.0288,Earthquake,196.0,1.7,,5.9,MWW,,,16.0,0.178,7.5,0.95,US10001MP3,US,US,US,Reviewed
2015-03-17,20:16:19,-17.8236,-178.5653,Earthquake,555.93,4.3,,5.5,MWW,,,25.0,3.223,3.4,1.1,US10001N7N,US,US,US,Reviewed
2015-03-17,22:12:29,1.6686,126.5217,Earthquake,44.0,1.8,,6.2,MWW,,,18.0,1.227,6.2,0.85,US10001NAB,US,US,US,Reviewed
2015-03-18,18:27:29,-36.1167,-73.5219,Earthquake,13.0,1.7,,6.2,MWW,,,34.0,0.828,6.3,0.77,US10001NJ1,US,US,US,Reviewed
2015-03-20,15:42:52,-4.7852,154.8778,Earthquake,23.96,3.5,,5.6,MWW,,,36.0,2.769,7.1,1.18,US10001P6F,US,US,US,Reviewed
2015-03-22,05:56:22,13.2251,145.7186,Earthquake,10.0,1.7,,5.5,MWC,,,15.0,0.903,6.4,0.85,US10001PJ6,US,US,GCMT,Reviewed
2015-03-23,04:51:38,-18.3534,-69.1663,Earthquake,130.0,1.8,,6.4,MWW,,,35.0,0.324,6.7,1.3,US10001PPX,US,US,US,Reviewed
2015-03-23,10:13:51,23.7235,121.75,Earthquake,35.0,1.8,,5.5,MWW,,,19.0,0.47,4.1,1.14,US10001PS8,US,US,US,Reviewed
2015-03-27,21:59:39,-1.2012,-77.5836,Earthquake,195.03,3.6,,5.5,MWW,,,25.0,1.671,7.2,0.68,US10001RCR,US,US,US,Reviewed
2015-03-28,16:36:54,-22.2167,-68.6175,Earthquake,112.0,1.8,,5.6,MWW,,,43.0,0.478,6.2,0.78,US10001RIG,US,US,US,Reviewed
2015-03-28,19:16:33,-18.2822,176.7927,Earthquake,8.0,1.8,,5.5,MWB,0.061,26.0,63.0,1.312,6.8,0.78,US10001RK3,US,US,US,Reviewed
2015-03-28,22:28:51,0.4002,121.9895,Earthquake,118.0,1.8,,5.9,MWW,,,12.0,1.399,6.1,0.88,US10001RMK,US,US,US,Reviewed
2015-03-29,07:50:54,1.6535,126.4846,Earthquake,45.05,3.5,,5.6,MWW,,,31.0,1.242,5.3,0.94,US10001RQX,US,US,US,Reviewed
2015-03-29,23:48:31,-4.7294,152.5623,Earthquake,41.0,1.8,,7.5,MWW,,,19.0,0.666,7.0,1.32,US10001RVU,US,US,US,Reviewed
2015-03-30,00:15:31,-5.2049,152.6038,Earthquake,42.05,4.9,,5.7,MB,0.044,184.0,19.0,1.098,5.5,1.06,US10001RVZ,US,US,US,Reviewed
2015-03-30,07:56:53,-15.4296,-173.049,Earthquake,10.0,1.7,,6.0,MWW,,,36.0,4.695,8.2,0.96,US10001RYK,US,US,US,Reviewed
2015-03-30,08:18:01,-15.392,-172.9409,Earthquake,14.54,3.0,,6.4,MWW,,,35.0,4.659,8.5,0.95,US10001RYQ,US,US,US,Reviewed
2015-03-30,08:48:25,-15.4994,-173.0293,Earthquake,11.0,1.7,,6.5,MWW,,,36.0,4.629,8.5,0.9,US10001RYU,US,US,US,Reviewed
2015-03-30,10:34:53,-39.2859,78.0903,Earthquake,10.0,1.8,,5.9,MWB,0.08,15.0,24.0,1.542,9.4,0.91,US10001S0C,US,US,US,Reviewed
2015-03-30,18:02:11,-15.4261,-172.8635,Earthquake,9.64,3.2,,5.8,MWW,,,40.0,1.838,10.0,1.16,US10001S3E,US,US,US,Reviewed
2015-03-31,12:10:41,-10.959,162.4863,Earthquake,26.0,1.8,,5.6,MWW,,,17.0,2.92,5.6,0.8,US10001SBC,US,US,US,Reviewed
2015-03-31,12:15:22,-4.915,152.4751,Earthquake,35.0,1.9,,5.7,MWC,,,17.0,0.783,7.4,0.86,US10001SBG,US,US,GCMT,Reviewed
2015-03-31,12:18:24,-4.8946,152.49,Earthquake,39.0,1.8,,6.0,MWW,,,16.0,0.77,6.7,0.67,US10001SBF,US,US,US,Reviewed
2015-04-01,11:06:36,-16.0213,-172.8346,Earthquake,10.0,1.6,,5.5,MWC,,,54.0,8.89,5.8,0.69,US10001SQQ,US,US,GCMT,Reviewed
2015-04-02,04:10:10,-17.8607,-178.5831,Earthquake,560.0,1.9,,5.9,MWW,,,20.0,3.207,3.3,0.67,US10001T0Z,US,US,US,Reviewed
2015-04-03,12:32:39,-23.0158,-176.3463,Earthquake,59.21,4.4,,5.5,MWC,,,35.0,6.364,8.4,0.83,US10001TJY,US,US,GCMT,Reviewed
2015-04-03,21:17:55,-6.2934,147.7519,Earthquake,30.0,1.7,,5.9,MWW,,,10.0,3.146,5.9,0.97,US10001TQI,US,US,US,Reviewed
2015-04-05,20:51:40,-5.5476,152.7221,Earthquake,8.0,1.8,,5.5,MWB,0.045,48.0,73.0,1.457,7.5,0.97,US10001U5V,US,US,US,Reviewed
2015-04-07,00:46:22,-15.1676,-173.2247,Earthquake,30.0,1.7,,6.3,MWW,,,36.0,1.878,7.1,1.07,US10001V8K,US,US,US,Reviewed
2015-04-10,16:23:04,-13.7935,65.858,Earthquake,10.0,1.7,,5.7,MWW,,,39.0,9.066,8.9,0.87,US200025ML,US,US,US,Reviewed
2015-04-11,05:00:42,2.1173,126.6945,Earthquake,50.0,1.8,,5.5,MWB,0.043,53.0,24.0,1.495,6.5,1.0,US200025T9,US,US,US,Reviewed
2015-04-14,08:13:55,-15.1965,-173.3499,Earthquake,8.0,1.7,,5.6,MWB,0.038,67.0,32.0,5.058,8.2,0.72,US200026CN,US,US,US,Reviewed
2015-04-16,18:07:44,35.1891,26.8235,Earthquake,20.0,1.7,,6.0,MWW,,,25.0,0.451,6.0,0.83,US2000272B,US,US,US,Reviewed
2015-04-17,15:52:51,-15.8815,-178.6005,Earthquake,10.0,1.8,,6.5,MWW,,,42.0,3.702,4.4,1.07,US200027C2,US,US,US,Reviewed
2015-04-20,01:42:58,24.2026,122.3158,Earthquake,29.0,1.7,,6.4,MWW,,,11.0,0.659,6.0,1.26,US200027PS,US,US,US,Reviewed
2015-04-20,09:05:34,-5.6841,102.4776,Earthquake,27.0,1.8,,5.7,MWB,0.039,63.0,24.0,1.398,6.4,1.25,US200027RC,US,US,US,Reviewed
2015-04-20,11:45:13,24.0851,122.453,Earthquake,29.0,1.7,,6.0,MWW,,,12.0,0.635,4.3,0.69,US200027RT,US,US,US,Reviewed
2015-04-20,12:00:00,24.0471,122.4532,Earthquake,29.0,1.8,,6.1,MWW,,,26.0,0.659,5.5,0.77,US200027RU,US,US,US,Reviewed
2015-04-22,22:57:16,-12.039,166.432,Earthquake,72.0,1.8,,6.2,MWW,,,28.0,6.875,8.4,0.66,US200028GT,US,US,US,Reviewed
2015-04-24,03:36:42,-42.0602,173.0066,Earthquake,48.0,1.8,,6.1,MWW,,,22.0,0.307,3.7,0.93,US200028QC,US,US,US,Reviewed
2015-04-24,13:56:15,51.6148,-130.7714,Earthquake,8.0,1.8,,6.2,MWW,,,69.0,1.743,4.6,1.24,US200028UE,US,US,US,Reviewed
2015-04-25,06:11:26,28.2305,84.7314,Earthquake,8.22,2.9,,7.8,MWW,,,12.0,1.857,7.3,0.96,US20002926,US,US,US,Reviewed
2015-04-25,06:15:23,27.6285,85.5398,Earthquake,10.0,1.8,,6.1,MB,0.089,48.0,43.0,1.173,8.0,1.02,US20002BI4,US,US,US,Reviewed
2015-04-25,06:18:11,27.6857,86.0213,Earthquake,10.0,1.9,,5.6,MB,0.109,30.0,42.0,0.751,7.4,0.76,US20002BI0,US,US,US,Reviewed
2015-04-25,06:45:21,28.2244,84.8216,Earthquake,10.0,1.7,,6.6,MWW,,,16.0,1.778,7.4,0.64,US2000292Y,US,US,US,Reviewed
2015-04-25,06:56:34,27.8822,85.7505,Earthquake,10.0,1.8,,5.5,MB,0.053,123.0,39.0,0.942,3.0,0.65,US20002934,US,US,US,Reviewed
2015-04-25,09:17:02,28.3902,87.3173,Earthquake,10.0,1.4,,5.7,MB,0.033,328.0,22.0,0.619,5.8,0.7,US2000294G,US,US,US,Reviewed
2015-04-26,07:09:11,27.7711,86.0173,Earthquake,22.91,2.9,,6.7,MWW,,,13.0,0.727,6.6,0.86,US200029BT,US,US,US,Reviewed
2015-04-26,23:35:30,-8.3237,-79.8322,Earthquake,22.0,1.8,,5.6,MWW,,,41.0,1.85,3.6,0.8,US200029GW,US,US,US,Reviewed
2015-04-28,16:39:39,-20.8865,-178.6329,Earthquake,581.0,1.8,,6.1,MWW,,,13.0,4.422,8.9,0.85,US200029X8,US,US,US,Reviewed
2015-04-28,18:56:53,17.1089,-95.0355,Earthquake,111.0,1.8,,5.5,MWW,,,43.0,0.145,6.0,1.24,US200029YS,US,US,US,Reviewed
2015-04-30,10:19:08,-60.3933,-26.9077,Earthquake,10.0,1.7,,5.8,MWB,0.045,48.0,38.0,8.016,9.7,1.06,US20002AG2,US,US,US,Reviewed
2015-04-30,10:45:03,-5.375,151.7706,Earthquake,31.0,1.7,,6.7,MWW,,,12.0,1.239,6.3,1.1,US20002AG9,US,US,US,Reviewed
2015-05-01,08:06:03,-5.2005,151.7773,Earthquake,44.0,1.8,,6.8,MWW,,,23.0,1.074,6.8,0.65,US20002AM6,US,US,US,Reviewed
2015-05-01,08:06:52,-5.4912,151.8715,Earthquake,35.0,1.9,,6.0,MB,0.108,32.0,71.0,1.323,10.4,0.98,US20002DHX,US,US,US,Reviewed
2015-05-02,16:50:43,31.5293,140.213,Earthquake,10.0,1.8,,5.7,MWC,,,73.0,1.617,6.9,1.07,US20002AVL,US,US,GCMT,Reviewed
2015-05-03,22:32:39,-5.6314,151.6757,Earthquake,24.0,1.8,,6.0,MWW,,,15.0,1.511,6.0,0.73,US20002B1R,US,US,US,Reviewed
2015-05-03,22:35:08,-5.5228,151.8552,Earthquake,35.0,1.8,,5.5,MB,0.046,162.0,37.0,1.358,6.4,0.69,US20002B1X,US,US,US,Reviewed
2015-05-03,23:40:57,-5.5385,151.9265,Earthquake,35.0,1.8,,5.9,MWW,,,18.0,1.359,6.4,0.98,US20002B2K,US,US,US,Reviewed
2015-05-04,02:29:11,-44.5226,168.8833,Earthquake,10.0,1.7,,5.6,MWW,,,31.0,0.319,5.2,0.94,US20002B38,US,US,US,Reviewed
2015-05-04,12:24:08,-61.4428,154.2683,Earthquake,14.0,1.7,,5.7,MWB,0.054,33.0,41.0,7.394,9.9,0.61,US20002B6B,US,US,US,Reviewed
2015-05-05,01:44:06,-5.4624,151.8751,Earthquake,55.0,1.9,,7.5,MWW,,,22.0,1.295,6.1,1.02,US20002BNF,US,US,US,Reviewed
2015-05-05,01:54:00,-5.3494,152.0278,Earthquake,35.0,1.9,,5.8,MB,0.042,201.0,19.0,1.158,3.8,0.62,US20002BNG,US,US,US,Reviewed
2015-05-05,01:58:17,-5.4716,152.1638,Earthquake,35.0,1.9,,5.6,MB,0.057,107.0,48.0,1.272,8.5,0.57,US20002BP4,US,US,US,Reviewed
2015-05-05,08:16:58,-5.5289,152.2351,Earthquake,45.61,4.2,,5.8,MWC,,,29.0,1.33,6.0,0.75,US20002BR8,US,US,GCMT,Reviewed
2015-05-05,20:53:21,-15.3785,67.2078,Earthquake,10.0,1.7,,5.5,MWC,,,40.0,12.32,9.5,0.76,US20002C13,US,US,GCMT,Reviewed
2015-05-07,07:10:20,-7.2175,154.5567,Earthquake,10.0,1.7,,7.1,MWW,,,11.0,3.835,7.1,0.7,US20002DAS,US,US,US,Reviewed
2015-05-08,03:12:22,1.5404,97.9026,Earthquake,36.0,1.8,,5.7,MWW,,,23.0,0.402,5.7,1.21,US20002DP5,US,US,US,Reviewed
2015-05-08,07:52:06,-6.1204,149.8228,Earthquake,35.0,1.9,,5.9,MWW,,,19.0,3.018,7.0,1.0,US20002DQA,US,US,US,Reviewed
2015-05-10,00:50:19,14.8388,-94.0135,Earthquake,9.0,1.7,,5.6,MWW,,,72.0,2.265,7.1,1.01,US20002E4X,US,US,US,Reviewed
2015-05-10,21:25:46,31.2373,142.0157,Earthquake,6.0,1.7,,6.0,MWW,,,30.0,2.644,6.3,0.48,US20002E96,US,US,US,Reviewed
2015-05-12,07:05:20,27.8087,86.0655,Earthquake,15.0,1.7,,7.3,MWW,,,11.0,0.677,7.4,0.92,US20002EJL,US,US,US,Reviewed
2015-05-12,07:17:21,27.7141,86.2177,Earthquake,13.01,4.7,,5.5,MB,0.043,183.0,66.0,0.579,6.8,0.89,US20002EK0,US,US,US,Reviewed
2015-05-12,07:36:54,27.625,86.1617,Earthquake,15.0,1.7,,6.3,MWW,,,10.0,0.664,7.5,0.93,US20002EK5,US,US,US,Reviewed
2015-05-12,21:12:59,38.9056,142.0317,Earthquake,35.0,1.9,,6.8,MWW,,,8.0,1.422,4.7,0.84,US20002ET4,US,US,US,Reviewed
2015-05-15,20:26:57,-2.542,102.2191,Earthquake,151.0,1.8,,6.0,MWW,,,25.0,2.503,3.1,1.15,US100029K5,US,US,US,Reviewed
2015-05-16,11:34:10,27.5603,86.0734,Earthquake,7.0,1.7,,5.5,MWW,,,13.0,4.928,7.5,0.72,US100029RN,US,US,US,Reviewed
2015-05-17,08:52:37,-12.0807,165.8102,Earthquake,9.0,1.6,,5.6,MWB,0.048,41.0,30.0,3.609,6.7,0.7,US100029XN,US,US,US,Reviewed
2015-05-18,04:02:47,-41.5553,80.3254,Earthquake,9.0,1.7,,5.7,MWW,,,16.0,4.314,8.8,1.49,US10002A3X,US,US,US,Reviewed
2015-05-18,17:04:54,-7.148,154.4418,Earthquake,10.0,1.7,,5.7,MWW,,,12.0,3.71,7.0,1.08,US10002A8F,US,US,US,Reviewed
2015-05-19,13:54:56,-18.6153,168.5853,Earthquake,50.0,1.8,,5.8,MWW,,,14.0,2.496,7.2,0.88,US10002AIP,US,US,US,Reviewed
2015-05-19,15:25:21,-54.3312,-132.1618,Earthquake,7.2,3.0,,6.7,MWW,,,24.0,31.555,10.3,0.91,US10002AJ3,US,US,US,Reviewed
2015-05-20,00:30:55,-19.3021,-175.5247,Earthquake,203.0,1.8,,6.0,MWW,,,31.0,6.287,8.2,1.19,US10002ANX,US,US,US,Reviewed
2015-05-20,22:48:53,-10.8759,164.1694,Earthquake,11.0,1.7,,6.8,MWW,,,15.0,4.395,5.3,0.72,US10002B03,US,US,US,Reviewed
2015-05-21,19:32:58,-9.8042,160.3336,Earthquake,5.0,1.7,,5.7,MWW,,,13.0,0.526,7.7,0.77,US10002B8F,US,US,US,Reviewed
2015-05-22,21:45:19,-11.0559,163.6959,Earthquake,11.19,3.1,,6.9,MWW,,,22.0,4.024,7.2,1.37,US10002BNK,US,US,US,Reviewed
2015-05-22,23:59:34,-11.1093,163.2154,Earthquake,10.0,1.7,,6.8,MWW,,,18.0,3.619,7.6,0.81,US10002BPW,US,US,US,Reviewed
2015-05-23,19:28:17,-4.7846,152.5914,Earthquake,31.84,2.5,,5.9,MWW,,,19.0,0.727,6.2,0.85,US10002BUU,US,US,US,Reviewed
2015-05-24,04:53:24,-16.855,-14.1708,Earthquake,10.0,1.6,,6.3,MWW,,,16.0,7.862,7.8,0.9,US10002BVX,US,US,US,Reviewed
2015-05-24,14:39:00,-19.3933,-175.9627,Earthquake,10.0,1.7,,6.2,MWW,,,60.0,5.711,7.6,0.99,US10002BX8,US,US,US,Reviewed
