Date,Time,Latitude,Longitude,Type,Depth,Depth Error,Depth Seismic Stations,Magnitude,Magnitude Type,Magnitude Error,Magnitude Seismic Stations,Azimuthal Gap,Horizontal Distance,Horizontal Error,Root Mean Square,ID,Source,Location Source,Magnitude Source,Status
2010-01-12,22:00:41,18.387,-72.784,Earthquake,10.0,,196.0,6.0,MWC,,,24.1,,,0.84,USP000H60J,US,US,GCMT,Reviewed
2010-01-12,22:12:05,18.452,-72.513,Earthquake,10.0,,201.0,5.7,MB,,125.0,22.7,,,0.8,USP000H60N,US,US,US,Reviewed
2010-01-13,01:32:44,18.42,-72.861,Earthquake,10.0,,305.0,5.6,MWC,,,22.6,,,1.0,USP000H61B,US,US,GCMT,Reviewed
2010-01-13,01:36:31,18.404,-72.826,Earthquake,10.0,,301.0,5.6,MWC,,,26.8,,,0.93,USP000H61C,US,US,GCMT,Reviewed
2010-01-13,05:02:57,18.367,-72.903,Earthquake,10.0,,413.0,5.8,MWC,,,22.6,,,0.99,USP000H61Z,US,US,US,Reviewed
2010-01-13,16:21:23,-15.656,-174.799,Earthquake,10.0,,71.0,5.5,MWC,,,69.2,,,0.81,USP000H62T,US,US,GCMT,Reviewed
2010-01-13,17:18:08,-0.687,133.33,Earthquake,10.0,,163.0,5.8,MWC,,,18.8,,,1.02,USP000H62W,US,US,GCMT,Reviewed
2010-01-14,14:03:41,11.51,142.082,Earthquake,37.0,,96.0,5.8,MWC,,,50.2,,,0.97,USP000H63W,US,US,GCMT,Reviewed
2010-01-14,16:22:35,-11.964,166.264,Earthquake,35.0,,90.0,5.5,MWC,,,75.9,,,1.22,USP000H641,US,US,GCMT,Reviewed
2010-01-15,10:14:03,-31.728,-177.612,Earthquake,10.0,,100.0,5.9,MWC,,,71.7,,,1.28,USP000H655,US,US,GCMT,Reviewed
2010-01-15,11:08:38,26.746,126.285,Earthquake,139.1,,232.0,5.7,MWC,,,24.6,,,0.91,USP000H659,US,US,US,Reviewed
2010-01-15,18:00:47,10.454,-63.475,Earthquake,8.1,5.6,325.0,5.6,MWC,,,22.5,,,1.13,USP000H65Y,US,US,GCMT,Reviewed
2010-01-16,20:08:17,51.711,177.706,Earthquake,50.0,,383.0,5.5,MWC,,,40.7,,,0.98,USP000H677,US,US,US,Reviewed
2010-01-17,06:04:37,37.938,143.599,Earthquake,7.0,,311.0,5.6,MWB,,,36.4,,,0.61,USP000H67Y,US,US,US,Reviewed
2010-01-17,09:46:40,-6.122,152.587,Earthquake,10.0,,288.0,5.7,MWC,,,17.4,,,0.96,USP000H684,US,US,US,Reviewed
2010-01-17,12:00:01,-57.664,-65.879,Earthquake,5.0,,243.0,6.3,MWC,,,29.0,,,0.89,USP000H68A,US,US,US,Reviewed
2010-01-18,01:02:17,46.482,153.262,Earthquake,7.0,,368.0,5.6,MWC,,,71.2,,,0.82,USP000H693,US,US,US,Reviewed
2010-01-18,15:40:26,13.728,-90.132,Earthquake,54.7,,269.0,5.9,MWC,,,47.3,,,1.43,USP000H69Z,US,US,GCMT,Reviewed
2010-01-18,15:56:09,38.404,21.961,Earthquake,0.8,,265.0,5.5,MWC,,,36.1,,,,USP000H6A0,US,THE,GCMT,Reviewed
2010-01-18,16:09:15,-12.484,166.293,Earthquake,10.0,,80.0,5.7,MWB,,,42.7,,,1.03,USP000H6A2,US,US,US,Reviewed
2010-01-19,00:17:49,-8.997,158.071,Earthquake,39.1,,181.0,5.6,MWC,,,29.8,,,0.89,USP000H6AY,US,US,GCMT,Reviewed
2010-01-19,14:23:39,19.004,-80.804,Earthquake,10.0,,324.0,5.9,MWC,,,30.9,,,1.02,USP000H6BT,US,US,US,Reviewed
2010-01-20,11:03:43,18.423,-72.823,Earthquake,10.5,,361.0,5.9,MWC,,,22.6,,,0.84,USP000H6D2,US,US,US,Reviewed
2010-01-21,02:02:04,13.551,125.46,Earthquake,15.0,,94.0,5.5,MWB,,,40.8,,,1.04,USP000H6E0,US,US,US,Reviewed
2010-01-21,08:03:23,8.268,-110.357,Earthquake,12.0,,316.0,5.6,MWB,,,77.5,,,1.01,USP000H6EG,US,US,US,Reviewed
2010-01-24,05:38:27,-8.205,129.029,Earthquake,19.0,,169.0,5.5,MWC,,,25.3,,,0.93,USP000H6J3,US,US,GCMT,Reviewed
2010-01-24,14:19:00,-9.18,157.756,Earthquake,10.0,,160.0,5.5,MWB,,,28.7,,,1.11,USP000H6JK,US,US,US,Reviewed
2010-01-24,18:15:09,-18.513,167.897,Earthquake,15.1,5.0,141.0,5.6,MWB,,,25.5,,,1.04,USP000H6JU,US,US,US,Reviewed
2010-01-25,07:15:09,30.964,130.888,Earthquake,38.2,,299.0,5.5,MWB,,,28.1,,,0.96,USP000H6KK,US,US,US,Reviewed
2010-01-25,21:38:55,-18.599,-173.696,Earthquake,35.0,,247.0,5.6,MWC,,,37.1,,,1.27,USP000H6MC,US,US,GCMT,Reviewed
2010-01-25,22:52:47,-8.498,-74.466,Earthquake,146.7,,350.0,5.9,MWB,,,36.3,,,0.94,USP000H6MD,US,US,US,Reviewed
2010-01-27,17:42:45,-14.1,-14.554,Earthquake,10.0,,256.0,5.8,MWC,,,29.4,,,1.02,USP000H6PH,US,US,US,Reviewed
2010-01-27,18:49:34,13.639,125.486,Earthquake,29.1,7.9,183.0,5.9,MWC,,,27.9,,,0.96,USP000H6PM,US,US,US,Reviewed
2010-01-28,08:04:14,-23.357,-66.712,Earthquake,208.4,,419.0,5.9,MWB,,,20.4,,,0.93,USP000H6Q8,US,US,US,Reviewed
2010-01-29,09:19:54,-18.948,169.665,Earthquake,10.0,,176.0,5.8,MWC,,,29.1,,,1.16,USP000H6RP,US,US,US,Reviewed
2010-01-29,13:16:26,1.634,-90.281,Earthquake,10.0,,139.0,5.5,MWC,,,84.7,,,1.26,USP000H6RX,US,US,US,Reviewed
2010-01-29,20:47:53,1.585,-90.602,Earthquake,10.0,,138.0,5.6,MWC,,,80.1,,,1.07,USP000H6S6,US,US,GCMT,Reviewed
2010-01-30,19:21:27,-57.638,-141.462,Earthquake,10.0,,23.0,5.6,MWC,,,86.6,,,1.65,USP000H6SX,US,US,GCMT,Reviewed
2010-02-01,22:28:17,-6.112,154.463,Earthquake,32.0,,261.0,6.2,MWC,,,13.4,,,1.02,USP000H6V7,US,US,US,Reviewed
2010-02-04,17:48:09,-19.434,-173.857,Earthquake,10.0,,157.0,5.6,MWC,,,65.0,,,0.89,USP000H6YE,US,US,GCMT,Reviewed
2010-02-04,20:20:22,40.4123333,-124.9613333,Earthquake,23.048,7.41,41.0,5.88,MW,,7.0,233.0,0.4802,1.42,0.19,NC71348851,NC,NC,NC,Reviewed
2010-02-05,06:59:05,-47.911,99.593,Rock Burst,1.0,,203.0,6.2,MWC,,,43.9,,,1.14,USP000H6Z1,US,US,US,Reviewed
2010-02-06,04:44:58,46.836,152.731,Earthquake,30.0,,339.0,6.0,MWC,,,22.7,,,0.92,USP000H705,US,US,US,Reviewed
2010-02-06,20:31:59,-16.004,-172.737,Earthquake,10.0,,257.0,5.5,MWC,,,44.7,,,1.06,USP000H70X,US,US,GCMT,Reviewed
2010-02-07,06:10:00,23.488,123.615,Earthquake,21.0,,394.0,6.3,MWC,,,24.2,,,1.12,USP000H71C,US,US,US,Reviewed
2010-02-07,17:09:47,-23.225,-66.564,Earthquake,238.9,,173.0,5.6,MWC,,,59.2,,,1.32,USP000H721,US,US,US,Reviewed
2010-02-07,22:28:21,-23.319,-179.877,Earthquake,544.0,,295.0,5.9,MWC,,,24.5,,,0.82,USP000H72B,US,US,US,Reviewed
2010-02-07,23:22:55,-23.335,-179.877,Earthquake,549.5,4.6,338.0,5.6,MWC,,,22.9,,,0.9,USP000H72F,US,US,GCMT,Reviewed
2010-02-09,00:47:41,15.893,-96.861,Earthquake,39.8,,413.0,5.7,MWC,,,82.2,,,,USP000H73D,US,UNM,GCMT,Reviewed
2010-02-09,01:03:44,-15.053,-173.492,Earthquake,10.0,,174.0,6.1,MWC,,,44.8,,,1.21,USP000H73E,US,US,GCMT,Reviewed
2010-02-10,07:18:29,-7.048,154.855,Earthquake,10.0,,163.0,5.5,MWB,,,18.7,,,0.93,USP000H74T,US,US,US,Reviewed
2010-02-11,11:51:54,-40.593,-16.769,Earthquake,10.0,,115.0,5.5,MWC,,,57.7,,,0.84,USP000H766,US,US,GCMT,Reviewed
2010-02-11,18:43:10,-9.905,113.845,Earthquake,51.0,3.3,359.0,5.8,MWC,,,30.3,,,1.18,USP000H76J,US,US,GCMT,Reviewed
2010-02-11,21:56:32,34.0,25.393,Earthquake,14.0,,453.0,5.5,MWC,,,42.5,,,1.02,USP000H76Q,US,US,GCMT,Reviewed
2010-02-12,12:03:39,-33.622,-68.789,Earthquake,148.4,2.5,340.0,5.8,MWC,,,13.6,,,0.99,USP000H77D,US,US,US,Reviewed
2010-02-13,02:34:29,-21.902,-174.767,Earthquake,11.0,,361.0,6.1,MWB,,,22.0,,,0.92,USP000H785,US,US,US,Reviewed
2010-02-15,21:51:48,-7.217,128.723,Earthquake,126.0,,415.0,6.2,MWC,,,28.9,,,0.87,USP000H7BG,US,US,US,Reviewed
2010-02-17,19:38:06,-29.756,-177.836,Earthquake,45.0,5.6,263.0,5.9,MWB,,,60.8,,,0.84,USP000H7DC,US,US,US,Reviewed
2010-02-18,01:13:20,42.587,130.703,Earthquake,577.7,3.9,524.0,6.9,MWB,,,17.0,,,1.35,USP000H7DN,US,US,US,Reviewed
2010-02-19,11:13:20,-21.84,-175.115,Earthquake,10.0,,206.0,5.8,MWC,,,32.4,,,1.13,USP000H7F9,US,US,GCMT,Reviewed
2010-02-20,13:35:51,-13.507,166.806,Earthquake,35.0,,131.0,5.5,MWC,,,55.5,,,1.02,USP000H7GR,US,US,US,Reviewed
2010-02-22,05:08:49,-21.511,-173.778,Earthquake,33.0,,323.0,5.7,MWC,,,25.3,,,0.71,USP000H7J7,US,US,US,Reviewed
2010-02-22,07:00:51,-23.626,-176.036,Earthquake,15.0,,251.0,6.0,MWC,,,53.2,,,0.81,USP000H7J9,US,US,US,Reviewed
2010-02-22,07:24:46,-23.738,-175.917,Earthquake,35.0,,131.0,5.6,MWC,,,51.7,,,0.85,USP000H7JB,US,US,GCMT,Reviewed
2010-02-22,08:42:39,-23.66,-175.915,Earthquake,35.0,,90.0,5.5,MWC,,,76.3,,,0.73,USP000H7JE,US,US,GCMT,Reviewed
2010-02-23,15:16:00,15.967,-91.26,Earthquake,10.0,,255.0,5.6,MWC,,,39.2,,,1.15,USP000H7MB,US,US,GCMT,Reviewed
2010-02-25,03:15:03,11.176,-86.126,Earthquake,24.9,2.4,303.0,5.7,MWC,,,72.0,,,1.03,USP000H7NP,US,US,GCMT,Reviewed
2010-02-26,00:11:50,-55.758,-4.758,Earthquake,6.0,,65.0,5.6,MWC,,,64.4,,,1.4,USP000H7PQ,US,US,GCMT,Reviewed
2010-02-26,01:07:58,23.784,122.816,Earthquake,37.2,3.2,295.0,5.5,MWC,,,47.5,,,0.82,USP000H7PT,US,US,US,Reviewed
2010-02-26,08:37:00,6.484,126.802,Earthquake,92.0,,234.0,5.7,MWC,,,28.4,,,1.03,USP000H7Q6,US,US,US,Reviewed
2010-02-26,20:31:27,25.93,128.425,Earthquake,25.0,,487.0,7.0,MWC,,,15.7,,,1.05,USP000H7QU,US,US,US,Reviewed
2010-02-27,06:34:12,-36.122,-72.898,Earthquake,22.9,9.2,454.0,8.8,MWW,,,17.8,,,1.09,OFFICIAL20100227063411530_30,OFFICIAL,US,OFFICIAL,Reviewed
2010-02-27,06:34:16,-54.027,-133.64,Earthquake,10.0,,20.0,5.6,MB,,16.0,231.7,,,0.92,USP000H7RG,US,US,US,Reviewed
2010-02-27,06:47:24,-33.655,-72.033,Earthquake,35.0,,13.0,5.6,MB,,6.0,150.7,,,1.23,USP000H7RH,US,US,US,Reviewed
2010-02-27,06:51:18,-31.663,-69.141,Earthquake,39.8,7.4,118.0,6.0,MB,,58.0,52.7,,,0.69,USP000H7RJ,US,US,US,Reviewed
2010-02-27,06:52:34,-34.867,-72.614,Earthquake,35.0,,150.0,6.2,MB,,88.0,44.6,,,0.98,USP000H7RK,US,US,US,Reviewed
2010-02-27,06:56:26,-34.35,-72.197,Earthquake,34.8,23.1,27.0,5.6,MB,,8.0,116.6,,,0.97,USP000H7RN,US,US,US,Reviewed
2010-02-27,07:05:06,-33.912,-72.107,Earthquake,35.0,,116.0,5.8,MB,,52.0,40.0,,,0.9,USP000H7RS,US,US,US,Reviewed
2010-02-27,07:12:28,-33.878,-71.943,Earthquake,35.0,,291.0,6.0,MB,,159.0,30.0,,,1.02,USP000H7RU,US,US,US,Reviewed
2010-02-27,07:23:16,-36.924,-73.594,Earthquake,35.0,,61.0,5.6,MB,,21.0,53.9,,,1.27,USP000H7S1,US,US,US,Reviewed
2010-02-27,07:33:31,-38.032,-73.393,Earthquake,35.0,,174.0,5.6,MB,,99.0,46.8,,,0.86,USP000H7S5,US,US,US,Reviewed
2010-02-27,07:34:31,-33.821,-72.132,Earthquake,35.0,,105.0,5.5,MB,,61.0,61.7,,,0.79,USP000H7S7,US,US,US,Reviewed
2010-02-27,07:37:18,-36.869,-72.673,Earthquake,35.0,,319.0,6.0,MB,,197.0,34.4,,,0.86,USP000H7S9,US,US,US,Reviewed
2010-02-27,07:40:47,-35.133,-72.176,Earthquake,32.7,5.9,84.0,5.5,MB,,38.0,73.3,,,1.07,USP000H7SA,US,US,US,Reviewed
2010-02-27,08:01:23,-37.773,-75.048,Earthquake,35.0,,409.0,7.4,MWC,,,17.6,,,1.06,USP000H7SQ,US,US,GCMT,Reviewed
2010-02-27,08:13:15,-33.304,-71.579,Earthquake,35.0,,134.0,5.6,MB,,90.0,138.6,,,1.18,USP000H7SS,US,US,US,Reviewed
2010-02-27,08:25:30,-34.749,-72.427,Earthquake,35.0,,337.0,6.1,MB,,211.0,33.7,,,0.8,USP000H7SX,US,US,US,Reviewed
2010-02-27,08:31:04,-34.872,-72.433,Earthquake,35.0,,230.0,5.7,MB,,136.0,34.3,,,0.87,USP000H7T0,US,US,US,Reviewed
2010-02-27,08:31:59,-33.027,-72.439,Earthquake,35.0,,25.0,5.5,MB,,6.0,132.0,,,1.15,USP000H7T2,US,US,US,Reviewed
2010-02-27,08:48:06,-38.495,-75.326,Earthquake,35.0,,148.0,5.6,MB,,73.0,65.2,,,0.94,USP000H7T8,US,US,US,Reviewed
2010-02-27,09:00:17,-33.443,-71.525,Earthquake,35.0,,141.0,5.6,MB,,117.0,80.3,,,1.33,USP000H7TF,US,US,US,Reviewed
2010-02-27,09:59:20,-38.16,-73.652,Earthquake,35.0,,178.0,5.8,MB,,83.0,54.7,,,0.81,USP000H7U5,US,US,US,Reviewed
2010-02-27,10:10:15,-33.717,-72.163,Earthquake,35.0,,153.0,5.6,MB,,73.0,33.4,,,0.77,USP000H7U9,US,US,US,Reviewed
2010-02-27,10:30:10,-37.878,-73.545,Earthquake,20.0,,,6.0,MW,,,,,,,ISCGEM600697919,ISCGEM,ISCGEM,ISCGEM,Automatic
2010-02-27,10:30:36,-33.281,-71.955,Earthquake,35.0,,213.0,6.0,MB,,96.0,33.2,,,,USP000H7UF,US,GUC,US,Reviewed
2010-02-27,10:38:35,-38.191,-73.694,Earthquake,35.0,,161.0,5.9,MB,,72.0,32.5,,,0.8,USP000H7UH,US,US,US,Reviewed
2010-02-27,12:03:28,-34.373,-73.965,Earthquake,35.0,,86.0,5.5,MB,,36.0,89.2,,,1.07,USP000H7VB,US,US,US,Reviewed
2010-02-27,15:44:51,-36.129,-73.257,Earthquake,35.0,,38.0,5.5,MB,,6.0,116.4,,,0.95,USP000H7YA,US,US,US,Reviewed
2010-02-27,15:45:37,-24.872,-65.602,Earthquake,10.0,,376.0,6.3,MWC,,,44.2,,,,USP000H7YB,US,SJA,GCMT,Reviewed
2010-02-27,16:27:57,-37.78,-73.348,Earthquake,35.0,,170.0,5.5,MB,,97.0,38.8,,,1.1,USP000H7YS,US,US,US,Reviewed
2010-02-27,17:11:49,-33.99,-71.805,Earthquake,35.0,,272.0,5.5,MB,,166.0,57.9,,,0.76,USP000H7Z5,US,US,US,Reviewed
2010-02-27,17:24:31,-36.354,-73.208,Earthquake,19.0,,243.0,6.1,MWB,,,35.7,,,1.09,USP000H7Z8,US,US,US,Reviewed
2010-02-27,17:43:37,-36.521,-73.051,Earthquake,38.4,9.6,246.0,5.5,MB,,152.0,44.8,,,0.88,USP000H7ZE,US,US,US,Reviewed
2010-02-27,18:15:23,-37.516,-73.55,Earthquake,24.7,4.7,249.0,5.6,MB,,123.0,49.7,,,1.24,USP000H7ZR,US,US,US,Reviewed
2010-02-27,18:23:11,-37.581,-73.699,Earthquake,35.0,,178.0,5.7,MS,,150.0,66.5,,,1.11,USP000H7ZT,US,US,US,Reviewed
2010-02-27,19:00:07,-33.422,-71.828,Earthquake,31.1,5.0,384.0,6.2,MWC,,,57.6,,,1.01,USP000H7ZX,US,US,GCMT,Reviewed
2010-02-27,19:54:29,10.84,-43.406,Earthquake,10.0,,341.0,5.8,MWC,,,21.8,,,0.92,USP000H808,US,US,GCMT,Reviewed
2010-02-27,23:02:02,-37.695,-72.832,Earthquake,45.2,4.2,311.0,5.9,MWB,,,47.0,,,0.93,USP000H81S,US,US,US,Reviewed
2010-02-27,23:12:35,-34.7,-71.827,Earthquake,35.0,,310.0,6.0,MB,,216.0,34.2,,,0.71,USP000H81V,US,US,US,Reviewed
2010-02-27,23:21:13,35.94,70.074,Earthquake,99.7,4.7,289.0,5.7,MWC,,,21.4,,,0.89,USP000H81X,US,US,GCMT,Reviewed
2010-02-28,01:08:23,-34.163,-71.952,Earthquake,31.9,4.0,317.0,5.9,MWB,,,34.1,,,0.77,USP000H82J,US,US,US,Reviewed
2010-02-28,08:17:44,34.832,141.468,Earthquake,10.0,,225.0,5.6,MWB,,,63.0,,,1.14,USP000H85W,US,US,US,Reviewed
2010-02-28,11:25:36,-34.903,-71.617,Earthquake,46.0,,516.0,6.2,MWB,,,17.8,,,0.88,USP000H86Y,US,US,US,Reviewed
2010-02-28,19:48:35,-38.099,-73.68,Earthquake,18.0,,171.0,5.9,MWB,,,66.8,,,0.8,USP000H89R,US,US,US,Reviewed
2010-03-01,02:44:42,-35.039,-72.487,Earthquake,22.9,,404.0,5.7,MWB,,,34.3,,,0.83,USP000H8BE,US,US,US,Reviewed
2010-03-02,02:51:21,18.182,122.399,Earthquake,17.0,,270.0,5.8,MWC,,,17.5,,,0.97,USP000H8FK,US,US,GCMT,Reviewed
2010-03-02,04:28:45,-36.675,-73.301,Earthquake,35.0,,92.0,5.5,MWC,,,86.9,,,1.05,USP000H8FW,US,US,GCMT,Reviewed
2010-03-02,19:12:56,-34.267,-72.171,Earthquake,40.5,11.3,137.0,5.6,MWC,,,74.8,,,1.27,USP000H8J5,US,US,GCMT,Reviewed
2010-03-03,17:44:25,-36.61,-73.36,Earthquake,20.0,,232.0,6.1,MWC,,,69.5,,,1.04,USP000H8MN,US,US,US,Reviewed
2010-03-03,19:58:30,-33.412,-71.868,Earthquake,38.8,5.6,207.0,5.8,MWC,,,76.6,,,1.05,USP000H8MX,US,US,GCMT,Reviewed
2010-03-04,00:18:51,22.918,120.795,Earthquake,21.0,,326.0,6.3,MWC,,,19.8,,,0.88,USP000H8ND,US,US,GCMT,Reviewed
2010-03-04,01:59:49,-33.216,-72.125,Earthquake,24.2,,302.0,6.0,MWC,,,76.7,,,0.86,USP000H8NH,US,US,US,Reviewed
2010-03-04,14:02:28,-13.571,167.227,Earthquake,176.0,,426.0,6.5,MWB,,,18.7,,,1.01,USP000H8PU,US,US,US,Reviewed
2010-03-04,22:39:27,-22.227,-68.328,Earthquake,114.0,,498.0,6.3,MWB,,,17.7,,,0.93,USP000H8QR,US,US,US,Reviewed
2010-03-05,09:19:36,-36.631,-73.223,Earthquake,29.9,7.3,315.0,6.1,MWC,,,38.5,,,0.78,USP000H8RK,US,US,GCMT,Reviewed
2010-03-05,11:47:07,-36.665,-73.374,Earthquake,18.0,,255.0,6.6,MWB,,,27.8,,,0.93,USP000H8RT,US,US,US,Reviewed
2010-03-05,16:07:01,-3.762,100.991,Earthquake,26.0,,401.0,6.8,MWC,,,23.2,,,1.09,USP000H8S3,US,US,US,Reviewed
2010-03-06,12:10:57,-13.141,166.687,Earthquake,96.3,9.5,107.0,5.5,MWC,,,46.7,,,0.97,USP000H8U4,US,US,GCMT,Reviewed
2010-03-06,13:31:13,44.174,147.647,Earthquake,52.9,4.9,327.0,5.7,MWC,,,78.0,,,0.92,USP000H8U8,US,US,GCMT,Reviewed
2010-03-07,07:05:25,-16.236,-115.296,Earthquake,18.0,,448.0,6.3,MWC,,,33.5,,,0.9,USP000H8VQ,US,US,US,Reviewed
2010-03-07,15:59:45,-37.99,-73.3,Earthquake,26.8,,225.0,5.9,MWC,,,52.2,,,0.84,USP000H8WC,US,US,GCMT,Reviewed
2010-03-08,02:32:35,38.864,39.986,Earthquake,12.0,,379.0,6.1,MWC,,,22.0,,,0.76,USP000H8X1,US,US,US,Reviewed
2010-03-08,07:47:42,38.709,40.051,Earthquake,10.0,,250.0,5.6,MWC,,,28.1,,,1.08,USP000H8XH,US,US,GCMT,Reviewed
2010-03-08,09:47:09,19.348,144.743,Earthquake,427.0,,478.0,6.1,MWB,,,15.9,,,0.87,USP000H8XU,US,US,US,Reviewed
2010-03-08,17:03:17,-25.712,-66.617,Earthquake,10.0,,251.0,5.8,MWC,,,95.5,,,1.03,USP000H8YU,US,US,GCMT,Reviewed
2010-03-09,14:06:52,51.489,-173.531,Earthquake,35.0,,411.0,5.8,MWC,,,70.3,,,0.92,USP000H90K,US,US,US,Reviewed
2010-03-10,12:20:59,-33.562,-72.298,Earthquake,35.0,,187.0,5.6,MWC,,,33.9,,,0.75,USP000H92Q,US,US,GCMT,Reviewed
2010-03-11,06:22:18,-57.285,-27.931,Earthquake,307.6,,223.0,5.6,MWC,,,28.6,,,0.81,USP000H93Z,US,US,GCMT,Reviewed
2010-03-11,14:39:44,-34.29,-71.891,Earthquake,11.0,,415.0,6.9,MWC,,,12.5,,,0.85,USP000H94T,US,US,US,Reviewed
2010-03-11,14:55:28,-34.326,-71.799,Earthquake,18.0,,403.0,7.0,MWC,,,17.1,,,1.02,USP000H94V,US,US,GCMT,Reviewed
2010-03-11,14:58:15,-34.614,-71.99,Earthquake,35.0,,29.0,5.6,MB,,11.0,53.1,,,0.98,USP000H94W,US,US,US,Reviewed
2010-03-11,15:06:02,-34.47,-72.004,Earthquake,31.5,5.0,316.0,6.0,MB,,198.0,34.2,,,1.04,USP000H94X,US,US,US,Reviewed
2010-03-11,20:11:20,-34.381,-71.979,Earthquake,8.0,,262.0,5.6,MWC,,,52.9,,,,USP000H95Z,US,GUC,GCMT,Reviewed
2010-03-12,16:50:02,-34.233,-71.917,Earthquake,7.0,,335.0,5.8,MWB,,,31.2,,,0.93,USP000H98U,US,US,US,Reviewed
2010-03-12,23:19:55,23.062,94.623,Earthquake,102.1,,316.0,5.5,MWB,,,20.2,,,0.89,USP000H99D,US,US,US,Reviewed
2010-03-13,02:53:15,2.192,133.02,Earthquake,10.0,,207.0,5.9,MWC,,,16.1,,,0.84,USP000H99T,US,US,US,Reviewed
2010-03-13,10:34:43,-37.551,-73.465,Earthquake,35.0,,168.0,5.8,MWC,,,54.3,,,0.87,USP000H9AE,US,US,GCMT,Reviewed
2010-03-13,12:46:26,37.594,141.299,Earthquake,76.7,3.4,366.0,5.6,MWB,,,35.8,,,0.75,USP000H9AP,US,US,US,Reviewed
2010-03-13,14:59:01,1.323,97.171,Earthquake,19.0,,215.0,5.8,MWC,,,23.2,,,0.85,USP000H9AS,US,US,US,Reviewed
2010-03-14,00:57:45,-1.692,128.135,Earthquake,53.0,,407.0,6.4,MWB,,,38.3,,,1.12,USP000H9BR,US,US,US,Reviewed
2010-03-14,08:08:04,37.745,141.59,Earthquake,32.0,,491.0,6.5,MWC,,,27.0,,,0.82,USP000H9CG,US,US,US,Reviewed
2010-03-14,13:52:23,-38.502,-73.653,Earthquake,23.2,10.1,165.0,5.5,MWC,,,63.7,,,0.85,USP000H9CX,US,US,GCMT,Reviewed
2010-03-14,20:04:55,-38.526,-73.534,Earthquake,13.0,,219.0,5.6,MWB,,,35.3,,,0.91,USP000H9DD,US,US,US,Reviewed
2010-03-14,20:33:14,-2.746,83.703,Earthquake,28.0,,321.0,5.8,MWC,,,30.2,,,0.84,USP000H9DJ,US,US,US,Reviewed
