Date,Time,Latitude,Longitude,Type,Depth,Depth Error,Depth Seismic Stations,Magnitude,Magnitude Type,Magnitude Error,Magnitude Seismic Stations,Azimuthal Gap,Horizontal Distance,Horizontal Error,Root Mean Square,ID,Source,Location Source,Magnitude Source,Status
2016-01-14,12:15:29,-53.2602,159.7523,Earthquake,10.0,1.7,,5.5,MWW,,,56.0,1.327,8.1,1.35,US10004EGQ,US,US,US,Reviewed
2016-01-14,13:14:49,9.6862,126.3095,Earthquake,35.0,1.9,,5.6,MWW,,,46.0,2.698,8.3,1.27,US10004EHJ,US,US,US,Reviewed
2016-01-16,23:22:29,-3.8727,127.2292,Earthquake,4.11,3.2,,5.6,MWW,,,14.0,4.615,4.7,0.91,US10004F44,US,US,US,Reviewed
2016-01-18,18:24:18,-21.4088,176.1244,Earthquake,7.05,3.3,,5.8,MWW,,,42.0,4.073,5.8,0.88,US10004FEG,US,US,US,Reviewed
2016-01-19,02:13:27,22.8626,121.3206,Earthquake,27.1,3.8,,5.6,MWW,,,48.0,0.226,5.1,0.82,US10004FHJ,US,US,US,Reviewed
2016-01-20,17:13:14,37.6709,101.6409,Earthquake,9.0,1.6,,5.9,MWW,,,10.0,9.84,7.1,0.88,US10004FV5,US,US,US,Reviewed
2016-01-21,08:26:22,-30.8839,-178.5829,Earthquake,123.09,5.1,,5.5,MWC,,,59.0,1.729,8.7,0.75,US10004G0A,US,US,GCMT,Reviewed
2016-01-21,18:06:58,18.8239,-106.9337,Earthquake,10.0,1.7,,6.6,MWW,,,74.0,2.413,6.7,0.98,US10004G4L,US,US,US,Reviewed
2016-01-22,16:34:35,-13.7207,172.06,Earthquake,44.13,6.0,,5.6,MWW,,,65.0,5.005,10.1,0.75,US10004GEP,US,US,US,Reviewed
2016-01-24,10:30:30,59.6363,-153.4051,Earthquake,129.0,1.8,,7.1,MWW,,,19.0,0.72,5.0,2.11,US10004GQP,US,US,US,Reviewed
2016-01-25,00:00:11,-19.5324,-173.3833,Earthquake,53.0,1.8,,5.7,MWW,,,34.0,3.295,6.2,1.36,US10004GX7,US,US,US,Reviewed
2016-01-25,04:22:03,35.6493,-3.6818,Earthquake,12.0,1.7,,6.3,MWW,,,20.0,2.201,5.9,0.92,US10004GY9,US,US,US,Reviewed
2016-01-25,09:17:50,3.2058,128.392,Earthquake,42.65,4.3,,5.5,MWW,,,21.0,2.625,6.4,1.28,US10004H1A,US,US,US,Reviewed
2016-01-26,03:10:21,-5.2952,153.2454,Earthquake,26.0,1.8,,6.1,MWW,,,25.0,1.537,6.2,0.74,US20004UKS,US,US,US,Reviewed
2016-01-26,20:03:47,-5.3105,153.2532,Earthquake,35.0,1.8,,5.5,MWW,,,16.0,1.554,6.1,1.14,US20004UU1,US,US,US,Reviewed
2016-01-27,15:11:18,1.0248,-28.1447,Earthquake,10.0,1.8,,5.7,MWW,,,34.0,10.311,8.1,1.07,US20004V38,US,US,US,Reviewed
2016-01-30,03:25:12,53.9776,158.5463,Earthquake,177.0,1.8,,7.2,MWW,,,17.0,0.958,5.8,1.19,US20004VVX,US,US,US,Reviewed
2016-01-30,12:02:48,-3.1401,146.9814,Earthquake,13.0,1.8,,5.5,MWB,0.065,23.0,30.0,1.155,7.3,1.06,US20004W14,US,US,US,Reviewed
2016-01-31,02:50:06,-2.8659,147.1385,Earthquake,10.0,1.7,,5.7,MWW,,,24.0,0.848,6.1,1.11,US20004W3K,US,US,US,Reviewed
2016-01-31,17:39:00,-63.263,169.1485,Earthquake,10.0,1.8,,6.1,MWW,,,75.0,14.512,11.2,0.62,US20004W6C,US,US,US,Reviewed
2016-02-01,19:00:46,-30.7539,-179.9504,Earthquake,391.0,1.8,,6.2,MWW,,,14.0,2.31,8.7,1.03,US20004WCK,US,US,US,Reviewed
2016-02-02,14:19:23,25.5745,123.4476,Earthquake,196.0,1.8,,5.7,MWW,,,28.0,1.171,6.6,0.84,US20004WK0,US,US,US,Reviewed
2016-02-05,19:57:27,22.9375,120.6014,Earthquake,23.0,1.7,,6.4,MWW,,,14.0,0.362,4.2,1.19,US20004Y6H,US,US,US,Reviewed
2016-02-06,01:39:19,-16.9899,174.9389,Earthquake,10.0,1.7,,5.7,MWW,,,38.0,3.067,6.4,0.81,US20004Y98,US,US,US,Reviewed
2016-02-07,02:03:40,-15.2216,-173.3951,Earthquake,51.0,1.8,,5.8,MWW,,,41.0,2.038,9.2,0.88,US20004YH2,US,US,US,Reviewed
2016-02-08,16:19:13,-6.6207,154.7421,Earthquake,29.0,1.7,,6.4,MWW,,,11.0,5.865,7.7,0.63,US20004YR0,US,US,US,Reviewed
2016-02-10,00:33:05,-30.5723,-71.5838,Earthquake,29.0,1.8,,6.3,MWW,,,45.0,0.11,4.5,0.81,US20004Z5B,US,US,US,Reviewed
2016-02-12,10:02:24,-9.6338,119.4013,Earthquake,28.0,1.7,,6.3,MWW,,,39.0,2.971,6.4,1.14,US20004ZP9,US,US,US,Reviewed
2016-02-14,00:13:44,-43.4798,172.7715,Earthquake,7.63,2.7,,5.8,MWW,,,33.0,0.241,3.7,0.9,US20005019,US,US,US,Reviewed
2016-02-14,18:09:26,30.2966,138.8823,Earthquake,410.0,1.9,,5.7,MWW,,,29.0,2.92,8.0,0.99,US2000505T,US,US,US,Reviewed
2016-02-15,15:02:33,-20.9981,-175.4788,Earthquake,10.0,1.8,,6.0,MWW,,,47.0,5.558,8.9,0.65,US200050A6,US,US,US,Reviewed
2016-02-15,19:28:05,-49.0481,164.4987,Earthquake,10.0,1.7,,5.9,MWW,,,49.0,3.239,9.1,0.83,US200050EI,US,US,US,Reviewed
2016-02-16,10:46:30,-16.4442,-73.6045,Earthquake,29.0,1.8,,5.7,MWW,,,83.0,3.656,7.3,1.03,US200050IW,US,US,US,Reviewed
2016-02-16,23:48:36,-55.7841,-125.1659,Earthquake,13.0,1.8,,6.1,MWW,,,71.0,30.841,12.0,1.19,US200050PJ,US,US,US,Reviewed
2016-02-17,17:26:02,0.8597,129.0605,Earthquake,9.0,1.7,,6.0,MWW,,,22.0,1.695,6.0,1.0,US200050WC,US,US,US,Reviewed
2016-02-18,01:07:12,-56.2549,-27.5661,Earthquake,99.0,1.8,,5.6,MWW,,,21.0,5.47,9.0,0.68,US10004QP2,US,US,US,Reviewed
2016-02-20,15:51:23,-21.9559,-179.4072,Earthquake,582.65,4.4,,5.8,MWW,,,60.0,4.823,10.1,0.97,US10004RDP,US,US,US,Reviewed
2016-02-21,01:26:02,4.6999,-32.6275,Earthquake,10.0,1.8,,5.5,MWC,,,17.0,10.956,1.8,0.58,US10004RGA,US,US,GCMT,Reviewed
2016-02-21,21:26:42,24.5533,142.4073,Earthquake,21.0,1.8,,5.6,MWW,,,14.0,2.539,7.3,0.94,US10004RKG,US,US,US,Reviewed
2016-02-22,06:36:59,-30.4242,-72.2967,Earthquake,12.0,1.7,,6.0,MWW,,,39.0,0.622,4.7,1.37,US10004RN7,US,US,US,Reviewed
2016-02-23,18:08:47,-63.0433,145.002,Earthquake,10.0,1.7,,5.8,MWW,,,30.0,11.19,9.2,0.88,US10004S4C,US,US,US,Reviewed
2016-02-26,01:49:37,-62.2092,155.2569,Earthquake,10.0,1.8,,5.7,MWB,0.083,14.0,36.0,15.531,12.1,0.88,US10004SSU,US,US,US,Reviewed
2016-02-27,21:29:44,-51.7897,139.5956,Earthquake,10.0,1.7,,6.1,MWW,,,44.0,10.307,8.8,0.61,US10004T7G,US,US,US,Reviewed
2016-02-28,09:06:26,5.2757,125.3322,Earthquake,175.44,4.4,,5.5,MWW,,,22.0,1.799,7.3,1.16,US10004TAW,US,US,US,Reviewed
2016-03-01,09:26:45,-32.9373,-178.3856,Earthquake,10.0,1.7,,5.6,MWW,,,45.0,3.701,7.8,1.11,US10004TSD,US,US,US,Reviewed
2016-03-02,12:49:48,-4.9521,94.3299,Earthquake,24.0,1.8,,7.8,MWW,,,20.0,7.009,7.5,1.14,US10004U1Y,US,US,US,Reviewed
2016-03-03,00:10:50,-4.794,94.4101,Earthquake,10.0,1.7,,5.6,MWW,,,24.0,6.833,7.7,0.68,US10004U8F,US,US,US,Reviewed
2016-03-03,08:36:33,-9.7645,125.316,Earthquake,29.5,5.6,,5.6,MB,0.079,56.0,77.0,1.686,8.0,0.68,US10004UA7,US,US,US,Reviewed
2016-03-03,21:47:50,-3.3298,148.8245,Earthquake,10.0,1.8,,5.9,MWC,,,18.0,1.937,6.4,0.96,US10004UIK,US,US,GCMT,Reviewed
2016-03-03,21:58:00,-3.0988,148.8388,Earthquake,10.0,1.8,,5.6,MWC,,,39.0,1.806,3.8,0.93,US10004UJ0,US,US,GCMT,Reviewed
2016-03-05,18:45:30,-32.9625,-178.2218,Earthquake,10.0,1.7,,5.5,MB,0.046,160.0,48.0,3.714,8.5,1.12,US10004UY6,US,US,US,Reviewed
2016-03-08,05:36:28,-15.1081,-173.4281,Earthquake,33.0,1.8,,5.9,MWW,,,40.0,1.994,7.6,1.36,US10004VZ7,US,US,US,Reviewed
2016-03-12,13:23:38,51.4497,-173.9725,Earthquake,12.71,3.1,,5.6,MWW,,,54.0,0.765,5.2,1.08,US10004X0F,US,US,US,Reviewed
2016-03-12,18:06:45,51.5648,-173.9423,Earthquake,19.0,1.5,,6.3,MWW,,,20.0,0.657,3.9,0.87,US10004X1W,US,US,US,Reviewed
2016-03-14,07:03:18,29.8888,128.9567,Earthquake,210.5,1.8,,5.5,MWW,,,12.0,2.066,6.7,0.89,US10004XBB,US,US,US,Reviewed
2016-03-14,07:26:41,-56.4283,-27.0089,Earthquake,84.0,1.8,,5.6,MWW,,,22.0,5.818,9.3,0.89,US10004XBL,US,US,US,Reviewed
2016-03-14,23:25:40,-52.6136,18.7984,Earthquake,10.0,1.7,,5.6,MWW,,,19.0,20.275,10.0,0.68,US10004XMH,US,US,US,Reviewed
2016-03-16,13:09:53,4.725,125.1481,Earthquake,10.0,1.8,,5.5,MWW,,,73.0,2.368,6.9,0.91,US20005A5N,US,US,US,Reviewed
2016-03-18,00:31:26,-4.5473,153.0955,Earthquake,34.94,3.2,,5.6,MWW,,,23.0,0.994,5.4,1.14,US20005AMH,US,US,US,Reviewed
2016-03-18,12:49:13,-12.5112,166.6214,Earthquake,29.0,1.8,,5.5,MWW,,,35.0,2.972,7.5,0.85,US20005AQK,US,US,US,Reviewed
2016-03-18,16:11:00,38.0233,72.4114,Earthquake,10.0,1.8,,5.6,MWW,,,54.0,0.772,5.0,1.17,US20005ATE,US,US,US,Reviewed
2016-03-18,22:46:57,49.673,-129.8485,Earthquake,10.0,1.8,,5.5,MWW,,,70.0,1.467,5.6,0.68,US20005AWL,US,US,US,Reviewed
2016-03-19,01:35:12,51.5145,-174.1423,Earthquake,17.0,1.7,,6.0,MWW,,,25.0,0.689,5.5,0.83,US20005AXU,US,US,US,Reviewed
2016-03-19,08:51:25,-5.5662,129.4922,Earthquake,269.8,5.9,,5.7,MWW,,,28.0,2.996,7.4,0.76,US20005AZ4,US,US,US,Reviewed
2016-03-19,10:24:45,11.8676,-88.7677,Earthquake,10.0,1.7,,5.6,MWW,,,43.0,1.863,6.4,0.87,US20005AZR,US,US,US,Reviewed
2016-03-19,11:26:33,17.996,-60.7019,Earthquake,26.0,1.7,,6.0,MWW,,,27.0,1.082,6.4,1.16,US20005AZY,US,US,US,Reviewed
2016-03-20,22:50:20,54.294,162.8129,Earthquake,30.0,1.8,,6.4,MWW,,,20.0,2.785,4.5,0.71,US20005BBH,US,US,US,Reviewed
2016-03-21,14:48:51,27.7676,66.0962,Earthquake,10.0,1.8,,5.6,MWB,0.043,51.0,19.0,7.208,7.3,0.54,US20005BFT,US,US,US,Reviewed
2016-03-26,03:24:24,-2.6503,68.0253,Earthquake,10.0,1.7,,5.6,MWW,,,26.0,5.867,8.0,1.16,US20005CJH,US,US,US,Reviewed
2016-03-27,18:01:31,52.175,-168.6554,Earthquake,16.0,1.8,,5.8,MWW,,,60.0,0.807,4.9,1.1,US20005CR4,US,US,US,Reviewed
2016-03-28,00:12:55,30.2073,-114.3078,Earthquake,10.0,1.8,,5.5,MWW,,,107.0,0.95,4.5,0.94,US20005CT5,US,US,US,Reviewed
2016-03-28,17:14:55,52.29,-168.6929,Earthquake,11.24,3.3,,5.5,MWW,,,64.0,0.69,4.6,1.1,US20005CX1,US,US,US,Reviewed
2016-03-28,19:07:09,-56.2536,-27.6408,Earthquake,29.71,2.1,,5.5,MWC,,,58.0,5.429,10.0,1.07,US20005CXT,US,US,GCMT,Reviewed
2016-03-29,09:18:11,2.3874,126.1019,Earthquake,55.0,1.8,,5.5,MWW,,,20.0,2.043,5.6,1.27,US20005D4L,US,US,US,Reviewed
2016-04-01,02:39:08,33.3807,136.3901,Earthquake,14.0,0.8,,5.9,MWW,,,27.0,2.034,5.3,0.73,US20005DU0,US,US,US,Reviewed
2016-04-01,19:24:55,-3.3585,144.887,Earthquake,6.0,1.8,,6.2,MWW,,,37.0,2.8,6.5,1.42,US20005E01,US,US,US,Reviewed
2016-04-02,05:50:00,57.008,-157.9321,Earthquake,11.4,0.3,,5.9,ML,,,,,0.6,0.9,AK13226799,AK,AK,AK,Reviewed
2016-04-03,08:23:52,-14.3235,166.8551,Earthquake,26.0,1.7,,6.9,MWW,,,25.0,1.166,6.4,1.09,US20005E8T,US,US,US,Reviewed
2016-04-05,08:29:21,4.2073,126.6515,Earthquake,35.0,1.8,,5.9,MWW,,,41.0,3.037,6.8,1.25,US20005FJJ,US,US,US,Reviewed
2016-04-06,06:54:53,-14.1516,166.7012,Earthquake,35.0,1.9,,5.8,MWW,,,28.0,6.609,7.7,1.03,US20005FSH,US,US,US,Reviewed
2016-04-06,06:58:48,-14.0683,166.6245,Earthquake,24.0,1.8,,6.7,MWW,,,19.0,6.697,7.6,1.22,US20005FSI,US,US,US,Reviewed
2016-04-06,07:57:38,-14.2026,166.6391,Earthquake,35.0,1.9,,5.9,MWW,,,25.0,6.563,7.3,1.16,US20005FT6,US,US,US,Reviewed
2016-04-06,14:45:30,-8.2036,107.3857,Earthquake,29.0,1.7,,6.1,MWW,,,31.0,1.39,5.3,1.44,US20005FV5,US,US,US,Reviewed
2016-04-06,20:35:15,-6.0292,130.4296,Earthquake,118.0,1.8,,5.5,MWW,,,21.0,2.123,6.1,1.03,US20005FX0,US,US,US,Reviewed
2016-04-07,03:32:54,-13.9805,166.5943,Earthquake,27.59,3.1,,6.7,MWW,,,25.0,6.787,7.1,0.76,US20005FZN,US,US,US,Reviewed
2016-04-10,02:14:35,-4.1489,102.211,Earthquake,41.0,1.8,,5.7,MWW,,,15.0,0.771,6.1,1.15,US20005GQV,US,US,US,Reviewed
2016-04-10,07:11:22,16.0557,-96.2563,Earthquake,25.0,1.8,,5.5,MWW,,,71.0,0.319,5.6,0.94,US20005GS0,US,US,US,Reviewed
2016-04-10,10:28:59,36.4725,71.1311,Earthquake,212.0,1.8,,6.6,MWW,,,17.0,0.789,6.5,1.03,US20005GSG,US,US,US,Reviewed
2016-04-10,19:34:03,51.1243,179.5394,Earthquake,19.0,1.8,,5.6,MWW,,,52.0,1.118,7.3,0.98,US20005GUH,US,US,US,Reviewed
2016-04-11,20:10:36,51.8545,176.6748,Earthquake,23.0,1.8,,5.6,MWW,,,29.0,1.806,6.8,0.91,US20005H2L,US,US,US,Reviewed
2016-04-12,03:22:48,-3.7568,-103.9367,Earthquake,10.0,1.8,,5.8,MWB,0.04,60.0,48.0,13.979,11.9,0.64,US20005HAZ,US,US,US,Reviewed
2016-04-12,12:07:56,-55.2497,146.1742,Earthquake,9.0,1.7,,5.5,MWB,0.098,10.0,45.0,7.415,9.9,1.11,US20005HDP,US,US,US,Reviewed
2016-04-13,13:55:18,23.0944,94.8654,Earthquake,136.0,1.8,,6.9,MWW,,,14.0,3.001,7.1,1.03,US20005HQZ,US,US,US,Reviewed
2016-04-13,18:21:53,7.7917,122.0231,Earthquake,17.0,1.6,,6.0,MWW,,,19.0,3.598,3.3,0.93,US20005HUX,US,US,US,Reviewed
2016-04-14,03:06:09,53.77,160.8036,Earthquake,32.0,1.8,,5.8,MWW,,,80.0,1.49,5.4,0.62,US20005HXX,US,US,US,Reviewed
2016-04-14,12:17:05,-14.4907,166.5026,Earthquake,7.47,3.0,,5.9,MWW,,,15.0,1.167,6.7,1.27,US20005HZL,US,US,US,Reviewed
2016-04-14,12:26:36,32.788,130.7042,Earthquake,9.0,1.7,,6.2,MWW,,,18.0,0.366,4.6,1.14,US20005HZN,US,US,US,Reviewed
2016-04-14,15:03:47,32.6973,130.7204,Earthquake,8.0,1.7,,6.0,MWW,,,32.0,0.446,3.9,0.86,US20005I1A,US,US,US,Reviewed
2016-04-14,21:50:28,-14.5284,166.4334,Earthquake,16.0,1.6,,6.4,MWW,,,23.0,1.178,6.4,1.05,US20005I6P,US,US,US,Reviewed
2016-04-14,23:15:08,-7.459,128.1235,Earthquake,136.78,3.1,,5.6,MWW,,,12.0,3.189,5.2,1.32,US20005I7M,US,US,US,Reviewed
2016-04-15,04:50:11,2.0125,127.0004,Earthquake,89.95,4.0,,5.6,MWC,,,25.0,1.285,6.0,0.8,US20005ID2,US,US,GCMT,Reviewed
2016-04-15,14:11:26,13.4008,-92.367,Earthquake,22.41,3.0,,6.1,MWW,,,63.0,1.293,5.3,1.39,US20005IH9,US,US,US,Reviewed
2016-04-15,16:25:06,32.7906,130.7543,Earthquake,10.0,1.7,,7.0,MWW,,,32.0,0.349,4.9,0.85,US20005IIS,US,US,US,Reviewed
2016-04-15,16:45:57,32.9241,130.8091,Earthquake,10.0,0.9,,5.7,MWW,,,61.0,0.208,5.4,1.23,US20005IJA,US,US,US,Reviewed
2016-04-15,18:55:53,33.0051,131.1569,Earthquake,13.22,3.2,,5.5,MWR,0.098,10.0,19.0,0.263,4.7,0.87,US20005INZ,US,US,US,Reviewed
2016-04-16,07:34:21,-29.5755,-111.5741,Earthquake,10.0,1.9,,5.5,MWC,,,42.0,3.056,10.6,0.67,US20005IYL,US,US,GCMT,Reviewed
2016-04-16,23:58:37,0.3819,-79.9218,Earthquake,20.59,3.2,,7.8,MWW,,,15.0,1.44,5.7,0.94,US20005J32,US,US,US,Reviewed
2016-04-17,00:29:31,-0.2648,-80.4644,Earthquake,15.49,3.5,,5.5,MB,0.041,205.0,44.0,2.008,6.3,0.88,US20005J3I,US,US,US,Reviewed
2016-04-17,07:14:01,-0.3852,-80.2013,Earthquake,23.95,3.6,,5.8,MWW,,,36.0,1.728,4.0,0.94,US20005J62,US,US,US,Reviewed
2016-04-17,07:31:00,-23.4947,-174.2467,Earthquake,10.0,1.7,,5.7,MWW,,,31.0,5.962,7.6,1.17,US20005J67,US,US,US,Reviewed
2016-04-17,09:23:41,-0.2344,-80.6943,Earthquake,10.0,1.7,,5.6,MWB,0.04,61.0,45.0,2.212,6.4,1.06,US20005J6Q,US,US,US,Reviewed
2016-04-18,11:42:00,33.0143,131.0991,Earthquake,10.46,3.2,,5.5,MWW,,,52.0,0.217,5.9,0.91,US20005JGZ,US,US,US,Reviewed
2016-04-18,13:06:11,-19.492,169.0934,Earthquake,76.0,1.8,,5.9,MWW,,,19.0,2.16,6.5,0.83,US20005JHI,US,US,US,Reviewed
2016-04-19,05:25:40,-55.7283,-27.2307,Earthquake,14.0,1.7,,6.2,MWW,,,32.0,5.521,9.3,0.8,US20005JQC,US,US,US,Reviewed
2016-04-19,22:22:25,0.5783,-80.0247,Earthquake,11.0,1.7,,5.6,MWB,0.038,66.0,47.0,1.609,6.0,0.68,US20005JYU,US,US,US,Reviewed
2016-04-20,08:33:47,0.639,-80.2104,Earthquake,14.0,1.3,,6.2,MWW,,,48.0,1.804,5.1,0.83,US20005K37,US,US,US,Reviewed
2016-04-20,08:35:11,0.7079,-80.0352,Earthquake,10.0,1.8,,6.0,MWB,0.042,54.0,78.0,1.651,6.9,1.43,US20005KB6,US,US,US,Reviewed
2016-04-20,10:51:42,13.2,-55.8867,Earthquake,28.0,1.8,,5.6,MWW,,,28.0,3.577,7.3,1.04,US20005K4S,US,US,US,Reviewed
2016-04-20,12:19:44,37.8013,141.6216,Earthquake,33.11,3.5,,5.9,MWW,,,41.0,0.662,5.3,0.8,US20005K66,US,US,US,Reviewed
2016-04-22,03:03:42,-0.2921,-80.5039,Earthquake,10.0,1.7,,6.0,MWW,,,44.0,2.025,5.8,0.91,US20005KQH,US,US,US,Reviewed
2016-04-22,03:20:13,-0.2814,-80.5039,Earthquake,10.29,3.0,,5.9,MWW,,,44.0,2.024,6.1,0.86,US20005KQP,US,US,US,Reviewed
2016-04-23,01:24:34,0.6128,-80.2522,Earthquake,10.0,1.1,,5.7,MWW,,,36.0,1.839,5.6,0.9,US20005L3V,US,US,US,Reviewed
2016-04-24,08:38:00,-59.3074,-27.027,Earthquake,10.0,1.6,,5.5,MWW,,,40.0,7.231,8.7,0.81,US20005LDK,US,US,US,Reviewed
2016-04-24,22:24:36,-17.6976,-173.2031,Earthquake,27.17,3.4,,5.7,MWW,,,28.0,3.399,8.7,0.82,US20005LGM,US,US,US,Reviewed
2016-04-25,07:07:09,14.479,-93.1509,Earthquake,16.0,1.7,,6.0,MWW,,,67.0,0.957,3.5,1.37,US20005LI9,US,US,US,Reviewed
2016-04-26,04:19:55,-4.5105,140.1922,Earthquake,107.0,1.9,,5.6,MWW,,,17.0,8.082,8.0,0.79,US10005BKI,US,US,US,Reviewed
2016-04-27,12:51:19,14.5178,-93.0882,Earthquake,16.0,1.7,,6.0,MWW,,,40.0,0.885,4.9,1.3,US10005BXB,US,US,US,Reviewed
2016-04-27,15:17:14,24.2309,121.8009,Earthquake,13.0,1.6,,5.5,MWW,,,29.0,0.196,5.1,0.83,US10005BXY,US,US,US,Reviewed
2016-04-28,19:33:24,-16.0429,167.3786,Earthquake,24.0,1.7,,7.0,MWW,,,14.0,0.616,2.9,1.33,US10005C88,US,US,US,Reviewed
2016-04-29,01:33:39,10.2752,-103.7363,Earthquake,10.0,1.7,,6.6,MWW,,,38.0,7.528,8.5,0.92,US10005CC4,US,US,US,Reviewed
2016-04-30,08:35:42,-16.3487,167.2001,Earthquake,2.99,2.4,,5.8,MWW,,,37.0,0.896,5.4,1.38,US10005CPD,US,US,US,Reviewed
2016-05-02,04:21:25,-5.0262,104.6271,Earthquake,117.0,1.8,,5.7,MWW,,,25.0,1.792,7.2,1.33,US10005CXC,US,US,US,Reviewed
2016-05-02,12:17:16,-6.0785,-107.1631,Earthquake,15.03,3.4,,5.6,MWC,,,76.0,17.677,13.2,0.82,US10005D0B,US,US,GCMT,Reviewed
2016-05-03,00:00:52,43.6954,147.5063,Earthquake,61.0,1.8,,5.7,MWW,,,20.0,3.575,6.8,0.71,US10005D6S,US,US,US,Reviewed
2016-05-03,02:34:59,-55.7642,-143.9055,Earthquake,10.0,1.8,,5.5,MWB,0.063,24.0,37.0,27.84,11.8,0.91,US10005D7K,US,US,US,Reviewed
2016-05-04,14:36:24,-14.855,166.9341,Earthquake,26.0,1.8,,5.7,MWW,,,43.0,0.643,8.2,0.83,US10005DME,US,US,US,Reviewed
2016-05-05,07:01:47,13.7719,51.7683,Earthquake,10.0,1.9,,5.5,MWB,0.048,41.0,34.0,2.494,7.4,1.19,US10005DZ1,US,US,US,Reviewed
2016-05-05,11:01:47,-8.9416,-108.2391,Earthquake,10.0,1.8,,5.6,MWB,0.048,42.0,71.0,19.672,13.9,1.12,US10005DZS,US,US,US,Reviewed
2016-05-07,00:18:37,18.3754,-105.3371,Earthquake,10.0,1.8,,5.6,MWB,0.063,24.0,104.0,1.506,5.9,0.85,US10005EL7,US,US,US,Reviewed
2016-05-08,07:34:01,16.4107,-97.8416,Earthquake,22.0,1.8,,5.8,MWW,,,71.0,0.274,1.6,1.23,US10005FTW,US,US,US,Reviewed
2016-05-09,01:33:34,-62.5795,165.344,Earthquake,10.0,1.8,,5.5,MWB,0.083,14.0,66.0,15.056,10.5,1.46,US10005G1A,US,US,US,Reviewed
2016-05-12,03:17:15,24.6953,121.9839,Earthquake,8.0,1.7,,5.8,MWW,,,25.0,0.521,4.6,1.0,US10005GPT,US,US,US,Reviewed
2016-05-12,04:29:56,24.6833,122.0531,Earthquake,9.0,1.2,,5.7,MWW,,,26.0,0.582,5.3,0.91,US10005GQ4,US,US,US,Reviewed
2016-05-13,07:01:10,30.659,66.3878,Earthquake,10.0,1.8,,5.5,MWB,0.055,32.0,33.0,4.472,8.0,0.95,US10005H1J,US,US,US,Reviewed
2016-05-13,12:57:27,-25.4822,179.3397,Earthquake,506.36,4.4,,5.6,MWW,,,27.0,4.466,8.9,0.86,US10005H3Z,US,US,US,Reviewed
