Date,Time,Latitude,Longitude,Type,Depth,Depth Error,Depth Seismic Stations,Magnitude,Magnitude Type,Magnitude Error,Magnitude Seismic Stations,Azimuthal Gap,Horizontal Distance,Horizontal Error,Root Mean Square,ID,Source,Location Source,Magnitude Source,Status
2006-02-08,05:04:54,-54.502,143.812,Earthquake,10.0,0.0,70.0,5.9,MWC,,,52.7,,,1.08,USP000E9RG,US,US,HRV,Reviewed
2006-02-08,07:44:52,-7.147,127.736,Earthquake,239.5,,117.0,5.5,MWC,,,35.3,,,0.87,USP000E9RQ,US,US,HRV,Reviewed
2006-02-09,00:05:08,-7.694,121.646,Earthquake,365.9,6.4,162.0,5.5,MB,,34.0,40.7,,,0.86,USP000E9T3,US,US,US,Reviewed
2006-02-09,11:29:13,-57.211,-141.265,Earthquake,10.0,,15.0,5.5,MWC,,,87.7,,,1.15,USP000E9U8,US,US,HRV,Reviewed
2006-02-14,15:27:23,20.821,146.18,Earthquake,40.0,,279.0,6.3,MWC,,,27.0,,,0.86,USP000EA2A,US,US,HRV,Reviewed
2006-02-16,14:54:39,-15.98,-173.02,Earthquake,10.0,0.0,157.0,5.8,MWB,,,79.0,,,0.89,USP000EA5P,US,US,US,Reviewed
2006-02-17,02:13:30,24.021,141.489,Earthquake,160.5,,185.0,5.6,MWB,,,23.0,,,0.86,USP000EA6W,US,US,US,Reviewed
2006-02-17,13:24:02,-1.48,-15.104,Earthquake,10.0,,48.0,5.8,MWC,,,46.3,,,1.06,USP000EA7U,US,US,HRV,Reviewed
2006-02-18,15:53:35,-16.797,167.207,Earthquake,22.0,12.0,168.0,5.9,MWC,,,25.2,,,1.01,USP000EAA8,US,US,HRV,Reviewed
2006-02-18,15:59:22,-5.193,152.053,Earthquake,44.2,7.8,331.0,6.2,MWB,,,19.2,,,0.97,USP000EAA9,US,US,US,Reviewed
2006-02-20,06:56:10,13.164,-87.561,Earthquake,10.0,,226.0,5.5,MWC,,,60.5,,,1.43,USP000EAE6,US,US,HRV,Reviewed
2006-02-22,22:19:08,-21.324,33.583,Earthquake,11.0,,412.0,7.0,MWB,,,23.2,,,1.37,USP000EAMH,US,US,US,Reviewed
2006-02-23,01:23:42,-21.371,33.525,Earthquake,10.0,,120.0,5.7,MWC,,,66.8,,,0.82,USP000EAN5,US,US,HRV,Reviewed
2006-02-23,04:04:05,-54.669,1.765,Earthquake,10.0,0.0,79.0,6.2,MWB,,,55.1,,,1.22,USP000EANG,US,US,US,Reviewed
2006-02-23,20:04:54,26.912,91.705,Earthquake,10.0,,263.0,5.8,MWB,,,30.2,,,0.93,USP000EAQ0,US,US,US,Reviewed
2006-02-24,03:00:21,-10.628,164.384,Earthquake,41.3,13.0,65.0,5.5,MWC,,,72.9,,,1.21,USP000EAR0,US,US,HRV,Reviewed
2006-02-24,14:15:45,-17.995,-179.59,Earthquake,622.4,,387.0,6.1,MWC,,,21.8,,,0.9,USP000EART,US,US,HRV,Reviewed
2006-02-26,03:08:28,-23.607,-179.989,Earthquake,535.2,,574.0,6.4,MWB,,,17.7,,,0.95,USP000EAVW,US,US,US,Reviewed
2006-02-26,04:18:42,-15.283,-176.239,Earthquake,32.5,,173.0,6.0,MWB,,,45.0,,,1.02,USP000EAW0,US,US,US,Reviewed
2006-02-28,07:31:03,28.12,56.865,Earthquake,18.0,,480.0,6.0,MWB,,,33.4,,,1.26,USP000EB19,US,US,US,Reviewed
2006-03-01,11:04:12,13.459,120.515,Earthquake,22.3,,188.0,5.8,MWC,,,36.0,,,0.85,USP000EB3E,US,US,HRV,Reviewed
2006-03-02,15:24:57,-18.018,-178.408,Earthquake,612.0,,218.0,5.5,MWC,,,34.1,,,0.86,USP000EB6A,US,US,HRV,Reviewed
2006-03-02,23:35:44,19.358,-63.787,Earthquake,24.8,,456.0,5.6,MWC,,,34.6,,,,USP000EB6Y,US,RSPR,HRV,Reviewed
2006-03-03,23:36:28,-55.695,-4.232,Earthquake,10.0,,29.0,6.0,MWC,,,80.6,,,1.3,USP000EBAZ,US,US,HRV,Reviewed
2006-03-04,00:53:32,1.133,-27.879,Earthquake,10.0,0.0,179.0,5.6,MWC,,,35.2,,,1.19,USP000EBB7,US,US,HRV,Reviewed
2006-03-04,08:11:37,12.598,-89.356,Earthquake,27.8,,176.0,5.7,MWB,,,47.9,,,1.04,USP000EBC8,US,US,US,Reviewed
2006-03-05,08:07:57,-20.118,-175.661,Earthquake,205.8,,492.0,6.1,MWC,,,29.0,,,0.97,USP000EBF3,US,US,HRV,Reviewed
2006-03-05,10:42:16,64.911,-129.18,Earthquake,5.7,,293.0,5.6,MWB,,,53.0,,,1.04,USP000EBFG,US,US,US,Reviewed
2006-03-05,17:12:52,-15.608,-174.548,Earthquake,10.0,,102.0,5.6,MWB,,,66.2,,,0.98,USP000EBG3,US,US,US,Reviewed
2006-03-06,18:13:08,-40.103,78.486,Earthquake,10.0,,101.0,6.2,MWC,,,39.7,,,0.93,USP000EBJK,US,US,HRV,Reviewed
2006-03-07,06:28:55,-14.805,167.368,Earthquake,136.2,,340.0,6.2,MWB,,,19.8,,,0.99,USP000EBKQ,US,US,US,Reviewed
2006-03-07,07:10:50,-40.134,78.555,Earthquake,10.0,,69.0,5.8,MWC,,,51.8,,,0.96,USP000EBKU,US,US,HRV,Reviewed
2006-03-07,18:20:46,23.777,70.899,Earthquake,10.0,,199.0,5.5,MWB,,,42.2,,,1.08,USP000EBMA,US,US,US,Reviewed
2006-03-09,09:59:53,-59.542,-29.66,Earthquake,10.0,,57.0,5.9,MWB,,,82.0,,,1.02,USP000EBQT,US,US,US,Reviewed
2006-03-09,17:55:55,0.791,-26.125,Earthquake,10.0,,209.0,6.0,MWC,,,44.1,,,1.29,USP000EBSR,US,US,HRV,Reviewed
2006-03-10,10:12:19,-60.419,-46.505,Earthquake,10.0,,93.0,6.1,MWB,,,41.0,,,1.1,USP000EBVN,US,US,US,Reviewed
2006-03-12,17:11:18,-33.227,56.95,Earthquake,10.0,,239.0,5.6,MWB,,,44.6,,,0.82,USP000EC0X,US,US,US,Reviewed
2006-03-12,20:54:53,-5.075,153.657,Earthquake,47.3,,221.0,5.8,MWB,,,18.8,,,1.05,USP000EC19,US,US,US,Reviewed
2006-03-14,04:37:27,-3.933,151.698,Earthquake,284.7,7.1,159.0,5.5,MWC,,,18.3,,,0.85,USP000EC48,US,US,HRV,Reviewed
2006-03-14,06:57:34,-3.595,127.214,Earthquake,30.1,,306.0,6.7,MWB,,,21.3,,,1.17,USP000EC4D,US,US,US,Reviewed
2006-03-15,05:27:54,-16.871,167.242,Earthquake,29.9,,180.0,5.6,MWB,,,29.4,,,0.95,USP000EC6E,US,US,US,Reviewed
2006-03-15,14:19:48,-21.155,33.584,Earthquake,7.0,,303.0,5.6,MWB,,,40.0,,,1.13,USP000EC7J,US,US,US,Reviewed
2006-03-17,13:07:21,-7.471,125.072,Earthquake,384.3,,253.0,5.6,MWB,,,39.6,,,0.78,USP000ECBK,US,US,US,Reviewed
2006-03-17,13:48:17,-4.822,149.744,Earthquake,22.8,21.2,88.0,5.6,MWC,,,38.1,,,1.04,USP000ECBP,US,US,HRV,Reviewed
2006-03-17,14:21:35,-5.119,123.107,Earthquake,0.9,14.3,110.0,5.6,MWC,,,37.9,,,1.03,USP000ECBQ,US,US,HRV,Reviewed
2006-03-17,19:46:12,-15.325,-175.732,Earthquake,10.0,,133.0,5.6,MWB,,,121.3,,,1.04,USP000ECC6,US,US,US,Reviewed
2006-03-19,04:31:55,-58.051,-25.263,Earthquake,58.5,8.7,73.0,5.5,MWC,,,61.5,,,0.96,USP000ECEX,US,US,HRV,Reviewed
2006-03-19,04:36:53,-13.425,172.392,Earthquake,10.0,,233.0,5.9,MWC,,,29.3,,,1.0,USP000ECEZ,US,US,HRV,Reviewed
2006-03-19,10:56:38,-22.303,170.532,Earthquake,9.2,20.5,91.0,5.5,MWC,,,48.0,,,1.05,USP000ECFK,US,US,HRV,Reviewed
2006-03-20,14:17:58,-5.809,151.195,Earthquake,25.9,,407.0,5.5,MWC,,,25.4,,,0.79,USP000ECJ0,US,US,HRV,Reviewed
2006-03-20,17:38:07,-23.797,179.893,Earthquake,521.6,,251.0,5.8,MWC,,,23.1,,,0.99,USP000ECJF,US,US,HRV,Reviewed
2006-03-23,13:57:42,-62.47,165.168,Earthquake,10.0,,38.0,5.7,MWC,,,40.9,,,1.08,USP000ECSG,US,US,HRV,Reviewed
2006-03-24,12:27:05,-3.245,143.144,Earthquake,12.0,,194.0,6.1,MWB,,,33.2,,,0.97,USP000ECUB,US,US,US,Reviewed
2006-03-24,17:46:50,-16.885,174.504,Earthquake,10.0,19.0,175.0,6.0,MWB,,,49.0,,,1.04,USP000ECUM,US,US,US,Reviewed
2006-03-25,07:28:58,27.574,55.685,Earthquake,18.0,,503.0,5.9,MWC,,,34.1,,,1.12,USP000ECW4,US,US,HRV,Reviewed
2006-03-25,09:55:12,27.541,55.78,Earthquake,10.0,,387.0,5.5,MWB,,,55.0,,,1.21,USP000ECWE,US,US,US,Reviewed
2006-03-27,01:10:32,7.075,-34.216,Earthquake,10.0,,196.0,5.5,MWC,,,62.7,,,0.86,USP000ED1F,US,US,HRV,Reviewed
2006-03-27,02:50:26,32.602,132.157,Earthquake,34.8,,266.0,5.5,MWC,,,62.2,,,,USP000ED1S,US,JMA,HRV,Reviewed
2006-03-27,20:08:27,-17.748,-178.895,Earthquake,537.8,,293.0,5.6,MWC,,,36.2,,,0.85,USP000ED33,US,US,HRV,Reviewed
2006-03-27,23:43:39,12.078,121.401,Earthquake,32.1,11.0,134.0,5.6,MWC,,,32.9,,,0.98,USP000ED3C,US,US,HRV,Reviewed
2006-03-28,13:32:48,31.713,137.746,Earthquake,401.0,,350.0,5.9,MWB,,,30.0,,,0.74,USP000ED4G,US,US,US,Reviewed
2006-03-31,01:17:01,33.5,48.78,Earthquake,7.0,,586.0,6.1,MWC,,,28.6,,,1.06,USP000EDAD,US,US,HRV,Reviewed
2006-03-31,13:21:00,-29.435,-176.768,Earthquake,13.0,,238.0,6.5,MWB,,,42.0,,,1.15,USP000EDBG,US,US,US,Reviewed
2006-03-31,15:43:53,-29.835,-176.746,Earthquake,10.0,,19.0,5.5,MWC,,,145.0,,,0.96,USP000EDBU,US,US,HRV,Reviewed
2006-03-31,21:14:45,3.798,126.344,Earthquake,37.0,,346.0,6.2,MWB,,,40.5,,,0.98,USP000EDC9,US,US,US,Reviewed
2006-04-01,05:15:30,-29.621,-177.144,Earthquake,10.0,,153.0,5.7,MWC,,,51.9,,,0.91,USP000EDDC,US,US,HRV,Reviewed
2006-04-01,10:02:20,22.868,121.278,Earthquake,9.0,,429.0,6.1,MWB,,,17.9,,,1.02,USP000EDE6,US,US,US,Reviewed
2006-04-01,11:29:55,-29.728,-177.119,Earthquake,10.0,,48.0,5.5,MWC,,,62.7,,,0.97,USP000EDEH,US,US,HRV,Reviewed
2006-04-01,13:43:32,-29.438,-177.062,Earthquake,16.0,14.8,34.0,5.5,MWC,,,70.1,,,1.44,USP000EDF3,US,US,HRV,Reviewed
2006-04-01,17:55:56,-29.562,-176.773,Earthquake,10.0,,74.0,5.6,MWC,,,47.9,,,0.99,USP000EDFG,US,US,HRV,Reviewed
2006-04-01,21:44:30,3.782,126.407,Earthquake,45.5,12.0,116.0,5.6,MWC,,,56.9,,,1.15,USP000EDG4,US,US,HRV,Reviewed
2006-04-03,19:12:47,-10.853,165.934,Earthquake,49.8,,131.0,5.5,MWC,,,58.8,,,1.18,USP000EDMN,US,US,HRV,Reviewed
2006-04-04,02:30:28,18.716,-106.992,Earthquake,33.5,,342.0,6.0,MWC,,,80.9,,,1.16,USP000EDN5,US,US,HRV,Reviewed
2006-04-04,20:15:50,-29.285,-177.116,Earthquake,10.0,,74.0,5.6,MWC,,,81.9,,,1.01,USP000EDPU,US,US,HRV,Reviewed
2006-04-04,22:05:05,37.64,20.962,Earthquake,16.8,5.7,464.0,5.5,MWC,,,39.7,,,1.35,USP000EDPZ,US,US,HRV,Reviewed
2006-04-05,17:43:16,-37.28,78.278,Earthquake,10.0,,57.0,5.8,MWC,,,57.2,,,0.89,USP000EDRV,US,US,HRV,Reviewed
2006-04-06,17:59:16,23.322,70.477,Earthquake,10.0,,255.0,5.5,MWB,,,27.7,,,1.05,USP000EDUW,US,US,US,Reviewed
2006-04-07,08:30:45,-16.527,176.989,Earthquake,14.0,,247.0,6.5,MWC,,,25.5,,,1.15,USP000EDW9,US,US,HRV,Reviewed
2006-04-07,15:00:02,44.88,150.373,Earthquake,65.4,,469.0,5.5,MWB,,,80.4,,,0.83,USP000EDWZ,US,US,US,Reviewed
2006-04-09,20:50:46,-20.45,-70.244,Earthquake,34.6,,347.0,5.8,MWB,,,44.8,,,0.91,USP000EE1Y,US,US,US,Reviewed
2006-04-10,06:26:13,7.511,-36.93,Earthquake,10.0,,118.0,5.7,MWC,,,55.2,,,1.05,USP000EE2V,US,US,HRV,Reviewed
2006-04-11,00:02:42,37.64,20.92,Earthquake,18.0,,550.0,5.5,MWC,,,39.7,,,,USP000EE4T,US,ATH,HRV,Reviewed
2006-04-11,17:29:28,37.68,20.91,Earthquake,18.0,,426.0,5.5,MWC,,,39.7,,,,USP000EE7D,US,ATH,HRV,Reviewed
2006-04-12,01:06:59,56.397,163.99,Earthquake,28.8,,352.0,6.0,MWC,,,70.8,,,1.39,USP000EE8F,US,US,HRV,Reviewed
2006-04-12,16:52:01,37.61,20.95,Earthquake,19.0,,549.0,5.7,MWC,,,39.8,,,,USP000EEAH,US,ATH,HRV,Reviewed
2006-04-14,03:30:21,-26.002,-177.806,Earthquake,166.0,,216.0,5.5,MWC,,,32.8,,,0.83,USP000EEG2,US,US,HRV,Reviewed
2006-04-14,09:27:40,35.314,89.669,Earthquake,10.0,,285.0,5.6,MWB,,,26.6,,,0.94,USP000EEGK,US,US,US,Reviewed
2006-04-15,22:40:54,22.802,121.362,Earthquake,18.0,,277.0,5.9,MWB,,,34.8,,,1.05,USP000EEMH,US,US,US,Reviewed
2006-04-15,23:50:15,-29.772,-72.003,Earthquake,19.8,13.1,166.0,6.0,MWC,,,81.0,,,1.06,USP000EEMQ,US,US,HRV,Reviewed
2006-04-16,11:48:57,30.242,138.565,Earthquake,431.6,,349.0,5.7,MWB,,,42.5,,,0.73,USP000EEPA,US,US,US,Reviewed
2006-04-16,17:46:16,4.596,125.375,Earthquake,184.9,,267.0,5.7,MWB,,,31.7,,,0.99,USP000EEPW,US,US,US,Reviewed
2006-04-17,23:49:57,-12.475,166.508,Earthquake,16.0,,204.0,6.1,MWC,,,32.1,,,1.4,USP000EETG,US,US,HRV,Reviewed
2006-04-19,17:49:05,-27.073,-71.225,Earthquake,13.9,,118.0,5.6,MWC,,,87.5,,,,USP000EEXS,US,GUC,HRV,Reviewed
2006-04-19,20:36:46,2.643,93.226,Earthquake,17.0,,341.0,6.2,MWB,,,30.3,,,1.03,USP000EEYC,US,US,US,Reviewed
2006-04-19,21:05:43,31.607,90.413,Earthquake,33.1,17.8,193.0,5.7,MWC,,,45.1,,,1.01,USP000EEYF,US,US,HRV,Reviewed
2006-04-20,17:50:40,34.858,139.207,Earthquake,22.6,,220.0,5.6,MWB,,,48.6,,,0.96,USP000EF0M,US,US,US,Reviewed
2006-04-20,23:25:02,60.949,167.089,Earthquake,22.0,,579.0,7.6,MWC,,,18.5,,,0.87,USP000EF1H,US,US,HRV,Reviewed
2006-04-20,23:28:04,60.874,167.007,Earthquake,10.0,,54.0,6.1,MB,,22.0,77.2,,,1.1,USP000EF1J,US,US,US,Reviewed
2006-04-21,04:32:44,60.527,165.816,Earthquake,9.0,,658.0,6.1,MWC,,,27.6,,,0.78,USP000EF4H,US,US,HRV,Reviewed
2006-04-21,11:14:15,61.354,167.525,Earthquake,12.0,,491.0,6.1,MWB,,,37.9,,,0.82,USP000EF5R,US,US,US,Reviewed
2006-04-22,07:21:58,61.197,167.323,Earthquake,12.0,,538.0,5.5,MWB,,,47.6,,,0.72,USP000EF8H,US,US,US,Reviewed
2006-04-25,18:26:17,1.994,96.995,Earthquake,21.0,,354.0,6.3,MWC,,,20.9,,,0.9,USP000EFGW,US,US,HRV,Reviewed
2006-04-26,01:46:04,-57.482,147.568,Earthquake,10.0,,167.0,6.1,MWB,,,40.2,,,1.33,USP000EFHD,US,US,US,Reviewed
2006-04-29,04:06:13,-11.211,118.349,Earthquake,23.0,,242.0,5.8,MWB,,,37.7,,,0.86,USP000EFR7,US,US,US,Reviewed
2006-04-29,16:58:06,60.491,167.516,Earthquake,11.0,,645.0,6.6,MWC,,,28.4,,,0.78,USP000EFS5,US,US,HRV,Reviewed
2006-04-30,00:43:10,44.518,102.391,Earthquake,7.0,,478.0,5.7,MWB,,,23.2,,,0.7,USP000EFT0,US,US,US,Reviewed
2006-04-30,08:17:35,-15.103,167.441,Earthquake,127.7,,303.0,6.1,MWB,,,20.7,,,1.08,USP000EFTS,US,US,US,Reviewed
2006-04-30,15:08:41,-15.436,-173.228,Earthquake,10.0,,140.0,5.5,MWB,,,97.3,,,1.0,USP000EFUQ,US,US,US,Reviewed
2006-04-30,19:17:15,-27.017,-71.022,Earthquake,12.0,,277.0,6.7,MWB,,,25.6,,,1.19,USP000EFV7,US,US,US,Reviewed
2006-04-30,19:33:19,-15.523,-173.101,Earthquake,10.0,,224.0,6.0,MWC,,,48.6,,,0.94,USP000EFVC,US,US,HRV,Reviewed
2006-04-30,20:12:19,-27.277,-71.235,Earthquake,19.8,,119.0,5.7,MWC,,,66.8,,,,USP000EFVM,US,GUC,HRV,Reviewed
2006-04-30,21:25:21,-27.082,-71.11,Earthquake,33.6,,159.0,5.8,MWC,,,87.6,,,,USP000EFVY,US,GUC,HRV,Reviewed
2006-04-30,21:32:55,-27.223,-71.217,Earthquake,35.0,,149.0,5.9,MWC,,,87.3,,,,USP000EFVZ,US,GUC,HRV,Reviewed
2006-04-30,21:40:58,-27.211,-71.056,Earthquake,12.0,,282.0,6.5,MWC,,,46.3,,,1.26,USP000EFW2,US,US,HRV,Reviewed
2006-04-30,23:04:41,-27.227,-71.196,Earthquake,37.3,,175.0,5.8,MWC,,,50.7,,,,USP000EFWH,US,GUC,HRV,Reviewed
2006-05-01,02:24:41,-28.458,-176.852,Earthquake,37.2,,145.0,5.7,MWC,,,43.1,,,0.89,USP000EFX7,US,US,HRV,Reviewed
2006-05-01,02:25:41,-28.257,-176.904,Earthquake,35.0,,69.0,5.7,MWC,,,59.3,,,1.29,USP000EFX8,US,US,HRV,Reviewed
2006-05-01,07:48:00,8.165,-82.882,Earthquake,13.0,,258.0,5.9,MWB,,,48.9,,,1.07,USP000EFY7,US,US,US,Reviewed
2006-05-01,09:13:32,8.115,-82.874,Earthquake,10.0,,261.0,5.5,MWC,,,39.8,,,1.21,USP000EFYB,US,US,HRV,Reviewed
2006-05-01,20:13:29,2.205,-99.035,Earthquake,10.0,,112.0,5.7,MWB,,,83.1,,,1.05,USP000EG02,US,US,US,Reviewed
2006-05-03,15:26:40,-20.187,-174.123,Earthquake,55.0,,626.0,8.0,MWC,,,20.7,,,1.18,USP000EG5G,US,US,HRV,Reviewed
2006-05-04,02:08:54,-58.259,157.926,Earthquake,10.0,,218.0,5.9,MWC,,,40.2,,,1.12,USP000EG7C,US,US,HRV,Reviewed
2006-05-04,11:25:26,-20.579,-174.036,Earthquake,11.0,,256.0,6.0,MWB,,,34.4,,,0.98,USP000EG8U,US,US,US,Reviewed
2006-05-05,04:19:41,-20.261,-173.866,Earthquake,11.2,,348.0,5.5,MWB,,,31.3,,,0.84,USP000EGAJ,US,US,US,Reviewed
2006-05-05,06:16:20,-19.833,-174.652,Earthquake,35.0,,213.0,5.9,MWB,,,41.2,,,0.9,USP000EGAS,US,US,US,Reviewed
2006-05-06,02:29:31,-24.977,179.675,Earthquake,517.9,,300.0,5.6,MWC,,,25.4,,,0.82,USP000EGCX,US,US,HRV,Reviewed
2006-05-06,18:26:51,-38.62,78.57,Earthquake,10.0,,71.0,6.0,MWB,,,49.6,,,1.55,USP000EGEB,US,US,US,Reviewed
2006-05-07,02:33:47,-20.1,-174.405,Earthquake,41.1,,265.0,5.6,MWC,,,45.0,,,0.75,USP000EGFE,US,US,HRV,Reviewed
2006-05-07,14:17:35,-36.805,78.545,Earthquake,10.0,0.0,90.0,6.1,MWB,,,41.4,,,1.15,USP000EGGK,US,US,US,Reviewed
2006-05-07,16:45:08,-36.829,78.57,Earthquake,16.5,43.7,53.0,5.5,MWC,,,42.1,,,1.11,USP000EGH2,US,US,HRV,Reviewed
2006-05-08,09:16:57,-4.852,102.346,Earthquake,36.0,,237.0,5.9,MWC,,,32.1,,,0.92,USP000EGJV,US,US,HRV,Reviewed
2006-05-09,11:02:21,60.755,165.845,Earthquake,5.0,,450.0,5.8,MWB,,,30.0,,,0.88,USP000EGNT,US,US,US,Reviewed
2006-05-10,02:42:51,52.515,-169.256,Earthquake,18.0,,566.0,6.4,MWC,,,76.0,,,0.91,USP000EGQF,US,US,HRV,Reviewed
